order_id,has_customization,special_instructions,nlp_penalty_sec,packaging_overhead_sec,item_complexity_base_sec,complexity_delta_sec
1372,False,,0,0,5,0
3699,False,,0,0,5,0
3693,False,,0,0,5,0
1373,False,,0,0,5,0
3705,False,,0,0,5,0
3601,False,,0,0,5,0
1370,False,,0,0,5,0
1376,True,Medium spice level,12,0,5,17
1381,False,,0,0,5,0
2975,False,,0,0,5,0
3645,False,,0,0,5,0
1396,False,,0,0,5,0
3793,False,,0,0,5,0
3648,False,,0,0,5,0
3650,True,Gluten free preparation | No spice at all please,40,0,5,45
3663,True,"Make everything mild spice, pack sauces separate",54,0,5,59
3677,True,Extra cheese on top | Medium spice level,30,0,5,35
3022,True,"Add extra green chilli | Charred tandoori finish | Half portion butter chicken, double naan, raita side",52,0,5,57
1417,False,,0,0,5,0
3714,True,No MSG please,8,0,5,13
3735,False,,0,0,5,0
3872,False,,0,0,5,0
1429,True,"Need extra tissue and cutlery | Half portion butter chicken, double naan, raita side",37,0,5,42
1431,False,,0,0,5,0
3068,False,,0,0,5,0
3815,False,,0,0,5,0
3811,False,,0,0,5,0
3941,False,,0,0,5,0
1439,True,Make the tikka well done,25,0,5,30
3821,False,,0,0,5,0
1450,True,Extra cheese on top | Do not overcook the biryani rice | Extra chutney packets please,38,0,5,43
3977,True,No MSG please,8,0,5,13
3113,False,,0,0,5,0
1451,False,,0,0,5,0
3993,True,"Separate dal and rice, extra papad, no pickle",30,0,5,35
3125,True,"Half portion butter chicken, double naan, raita side",27,0,5,32
3902,True,Pack roti and curry separately,20,0,5,25
1464,True,Medium spice level,12,0,5,17
1462,True,Separate packaging for each item,20,0,5,25
3953,False,,0,0,5,0
1472,True,Separate packaging for each item | Make it extra spicy,35,0,5,40
1473,False,,0,0,5,0
3972,False,,0,0,5,0
3979,False,,0,0,5,0
3981,False,,0,0,5,0
1483,False,,0,0,5,0
3226,True,Sugar free dessert,15,0,5,20
4072,True,Extra cheese on top | No spice at all please,38,0,5,43
3232,False,,0,0,5,0
3249,False,,0,0,5,0
4103,True,Sugar free dessert,15,0,5,20
4107,True,Make the tikka well done,25,0,5,30
1502,True,Need extra tissue and cutlery,10,0,5,15
1498,False,,0,0,5,0
4119,False,,0,0,5,0
4086,True,"Make everything mild spice, pack sauces separate | Use only mustard oil | Do not overcook the biryani rice",76,0,5,81
3252,True,Pack roti and curry separately | Extra chutney packets please,28,0,5,33
3254,True,Need extra tissue and cutlery,10,0,5,15
4121,True,Double wrap the paratha | Jain preparation no onion no garlic,75,0,5,80
3259,True,Separate packaging for each item,20,0,5,25
4087,False,,0,0,5,0
1509,True,"No MSG please | Separate dal and rice, extra papad, no pickle",38,0,5,43
3288,False,,0,0,5,0
4104,True,Extra cheese on top | Make the tikka well done,43,0,5,48
1511,False,,0,0,5,0
1513,True,Sugar free dessert,15,0,5,20
4153,True,Add paneer tikka as extra,30,0,5,35
1527,False,,0,0,5,0
3305,False,,0,0,5,0
4133,True,Steam instead of fry | Charred tandoori finish | Less oil in preparation,45,0,5,50
1535,True,No MSG please,8,0,5,13
1537,False,,0,0,5,0
4201,True,Extra chutney packets please,8,0,5,13
1536,True,No MSG please | Double wrap the paratha,23,0,5,28
1538,False,,0,0,5,0
4174,True,Need extra tissue and cutlery,10,0,5,15
4213,True,"Do not overcook the biryani rice | Make it extra spicy | Half portion butter chicken, double naan, raita side",54,0,5,59
4195,True,Double wrap the paratha | Do not overcook the biryani rice,27,0,5,32
1542,False,,0,0,5,0
4216,True,"Half portion butter chicken, double naan, raita side",27,0,5,32
1559,False,,0,0,5,0
1558,False,,0,0,5,0
1555,False,,0,0,5,0
4245,True,Steam instead of fry,20,0,5,25
1574,True,Double wrap the paratha | Separate packaging for each item,35,0,5,40
1571,False,,0,0,5,0
1576,True,Extra chutney packets please | Use only mustard oil | Less oil in preparation,28,0,5,33
4263,True,Less oil in preparation | Extra raita on the side | Extra chutney packets please,30,0,5,35
1577,False,,0,0,5,0
1588,True,Gluten free preparation,20,0,5,25
1593,False,,0,0,5,0
1605,False,,0,0,5,0
4289,False,,0,0,5,0
4329,True,Separate packaging for each item,20,0,5,25
1616,True,Sugar free dessert,15,0,5,20
1613,True,Gluten free preparation,20,0,5,25
1625,False,,0,0,5,0
1631,True,"Half portion butter chicken, double naan, raita side | Charred tandoori finish | No spice at all please",62,0,5,67
4393,True,Add extra butter on naan,10,0,5,15
4354,True,Add extra green chilli,10,0,5,15
1637,False,,0,0,5,0
1628,False,,0,0,5,0
1633,False,,0,0,5,0
4369,True,Add paneer tikka as extra | Steam instead of fry | Make it extra spicy,65,0,5,70
4370,False,,0,0,5,0
4423,True,Charred tandoori finish | Make the tikka well done,40,0,5,45
1649,False,,0,0,5,0
4374,False,,0,0,5,0
4438,True,Pack roti and curry separately,20,0,5,25
3518,True,No MSG please,8,0,5,13
4376,True,Use only mustard oil | Make the tikka well done,35,0,5,40
1653,False,,0,0,5,0
1657,False,,0,0,5,0
1663,True,Pack roti and curry separately | Double wrap the paratha,35,0,5,40
1662,True,Extra cheese on top,18,0,5,23
4409,False,,0,0,5,0
4464,False,,0,0,5,0
4465,False,,0,0,5,0
4416,True,Sugar free dessert,15,0,5,20
3566,False,,0,0,5,0
1678,True,Make it extra spicy,15,0,5,20
4474,True,"No MSG please | Make everything mild spice, pack sauces separate | Need extra tissue and cutlery",72,0,5,77
3576,True,Extra cheese on top | Charred tandoori finish,33,0,5,38
3572,False,,0,0,5,0
1685,False,,0,0,5,0
4442,True,Extra chutney packets please,8,0,5,13
1686,True,Add extra green chilli,10,0,5,15
1689,False,,0,0,5,0
4487,False,,0,0,5,0
4488,False,,0,0,5,0
1695,True,Add extra green chilli,10,0,5,15
4511,False,,0,0,5,0
4469,False,,0,0,5,0
4513,True,Jain preparation no onion no garlic | Less oil in preparation,70,0,5,75
4545,False,,0,0,5,0
4554,True,Extra cheese on top | Steam instead of fry | Sugar free dessert,53,0,5,58
1718,True,Less oil in preparation,10,0,5,15
1721,True,Need extra tissue and cutlery | Make the tikka well done | Charred tandoori finish,50,0,5,55
4560,True,Pack roti and curry separately,20,0,5,25
4577,False,,0,0,5,0
1728,False,,0,0,5,0
4606,False,,0,0,5,0
4566,True,"Steam instead of fry | Separate dal and rice, extra papad, no pickle | Jain preparation no onion no garlic",110,0,5,115
4567,False,,0,0,5,0
4601,False,,0,0,5,0
4570,False,,0,0,5,0
3681,True,"Double wrap the paratha | Half portion butter chicken, double naan, raita side | Make everything mild spice, pack sauces separate",96,0,5,101
4594,False,,0,0,5,0
3688,False,,0,0,5,0
4620,False,,0,0,5,0
1747,False,,0,0,5,0
1748,True,"Add extra butter on naan | Make everything mild spice, pack sauces separate | Steam instead of fry",84,0,5,89
3732,True,Make it extra spicy,15,0,5,20
4637,True,Extra cheese on top,18,0,5,23
4639,False,,0,0,5,0
3739,False,,0,0,5,0
1757,True,Do not overcook the biryani rice | Gluten free preparation,32,0,5,37
4644,False,,0,0,5,0
4676,True,Jain preparation no onion no garlic,60,0,5,65
4705,False,,0,0,5,0
4721,True,Less oil in preparation,10,0,5,15
4727,True,Charred tandoori finish,15,0,5,20
1783,False,,0,0,5,0
4739,False,,0,0,5,0
3780,True,Add paneer tikka as extra | Make the tikka well done,55,0,5,60
4735,True,Pack roti and curry separately | Sugar free dessert | Need extra tissue and cutlery,45,0,5,50
4691,True,"Need extra tissue and cutlery | Half portion butter chicken, double naan, raita side",37,0,5,42
4746,False,,0,0,5,0
1787,False,,0,0,5,0
1795,True,Add extra butter on naan,10,0,5,15
3787,True,"Sugar free dessert | Make everything mild spice, pack sauces separate",69,0,5,74
4774,False,,0,0,5,0
1808,False,,0,0,5,0
3800,False,,0,0,5,0
4779,True,Gluten free preparation,20,0,5,25
4781,False,,0,0,5,0
4716,True,Use only mustard oil | Jain preparation no onion no garlic,70,0,5,75
4723,True,No spice at all please,20,0,5,25
4726,True,Do not overcook the biryani rice,12,0,5,17
4736,True,Add extra green chilli,10,0,5,15
1821,False,,0,0,5,0
1831,True,Make the tikka well done | Add extra green chilli | Steam instead of fry,55,0,5,60
4800,True,"Make it extra spicy | Separate dal and rice, extra papad, no pickle | Jain preparation no onion no garlic",105,0,5,110
4802,True,Use only mustard oil,10,0,5,15
3829,False,,0,0,5,0
4808,False,,0,0,5,0
4786,True,"Medium spice level | Less oil in preparation | Make everything mild spice, pack sauces separate",64,0,5,69
4794,False,,0,0,5,0
4831,True,Add extra butter on naan | No MSG please | Sugar free dessert,33,0,5,38
1847,True,Medium spice level,12,0,5,17
3851,True,Gluten free preparation | Charred tandoori finish | Add paneer tikka as extra,65,0,5,70
1857,False,,0,0,5,0
3855,False,,0,0,5,0
4866,False,,0,0,5,0
4878,False,,0,0,5,0
1858,False,,0,0,5,0
4853,True,"Use only mustard oil | Sugar free dessert | Half portion butter chicken, double naan, raita side",52,0,5,57
4879,True,Charred tandoori finish,15,0,5,20
4863,True,Medium spice level,12,0,5,17
1872,True,Gluten free preparation,20,0,5,25
1860,False,,0,0,5,0
4906,True,"Need extra tissue and cutlery | Separate dal and rice, extra papad, no pickle | Medium spice level",52,0,5,57
4923,False,,0,0,5,0
1869,False,,0,0,5,0
4883,True,Add extra green chilli,10,0,5,15
1889,True,Sugar free dessert | Add extra green chilli,25,0,5,30
4892,True,Sugar free dessert,15,0,5,20
3896,False,,0,0,5,0
4945,True,Make it extra spicy,15,0,5,20
3906,False,,0,0,5,0
3915,True,"Make everything mild spice, pack sauces separate",54,0,5,59
3918,True,Extra raita on the side,12,0,5,17
1894,True,Jain preparation no onion no garlic,60,0,5,65
1909,True,Extra chutney packets please,8,0,5,13
1915,False,,0,0,5,0
4970,False,,0,0,5,0
4973,False,,0,0,5,0
1911,True,"Make everything mild spice, pack sauces separate | Separate packaging for each item",54,0,5,59
1922,False,,0,0,5,0
1928,True,Medium spice level,12,0,5,17
3964,False,,0,0,5,0
5050,True,Add paneer tikka as extra | No MSG please,38,0,5,43
1932,True,Less oil in preparation | Do not overcook the biryani rice,22,0,5,27
3969,False,,0,0,5,0
3983,True,Make the tikka well done,25,0,5,30
1933,True,Make the tikka well done | Double wrap the paratha,40,0,5,45
5094,False,,0,0,5,0
4001,False,,0,0,5,0
5121,True,"Make everything mild spice, pack sauces separate | Make the tikka well done",79,0,5,84
1950,True,Gluten free preparation | Charred tandoori finish | Separate packaging for each item,55,0,5,60
5124,False,,0,0,5,0
4007,True,Extra raita on the side,12,0,5,17
1954,False,,0,0,5,0
5126,False,,0,0,5,0
1955,True,Extra cheese on top | Use only mustard oil | Extra chutney packets please,36,0,5,41
5086,True,Make the tikka well done | Extra cheese on top,43,0,5,48
4036,True,Add paneer tikka as extra,30,0,5,35
5090,True,Add extra green chilli | Need extra tissue and cutlery | Add paneer tikka as extra,50,0,5,55
1960,False,,0,0,5,0
4068,False,,0,0,5,0
5147,True,Do not overcook the biryani rice | Extra cheese on top,30,0,5,35
5092,False,,0,0,5,0
1963,True,Extra cheese on top | Make it extra spicy | Gluten free preparation,53,0,5,58
5109,False,,0,0,5,0
5105,False,,0,0,5,0
4118,True,Make it extra spicy,15,0,5,20
4125,True,"Gluten free preparation | Half portion butter chicken, double naan, raita side",47,0,5,52
5131,False,,0,0,5,0
1973,False,,0,0,5,0
5185,False,,0,0,5,0
5144,True,No spice at all please | No MSG please,28,0,5,33
1988,False,,0,0,5,0
1991,True,"Extra cheese on top | Half portion butter chicken, double naan, raita side",45,0,5,50
5154,False,,0,0,5,0
5216,True,"No MSG please | Make everything mild spice, pack sauces separate",62,0,5,67
5165,True,Use only mustard oil,10,0,5,15
5169,False,,0,0,5,0
1999,False,,0,0,5,0
5199,False,,0,0,5,0
4176,True,Double wrap the paratha,15,0,5,20
1997,True,"Separate dal and rice, extra papad, no pickle | Half portion butter chicken, double naan, raita side",57,0,5,62
5235,True,Jain preparation no onion no garlic | Use only mustard oil,70,0,5,75
2008,True,Use only mustard oil,10,0,5,15
5247,False,,0,0,5,0
5241,True,"Extra cheese on top | Make everything mild spice, pack sauces separate",72,0,5,77
4208,True,Do not overcook the biryani rice,12,0,5,17
5248,False,,0,0,5,0
2020,False,,0,0,5,0
2027,True,Jain preparation no onion no garlic,60,0,5,65
5282,True,Extra cheese on top,18,0,5,23
4265,True,Extra chutney packets please,8,0,5,13
5298,False,,0,0,5,0
5296,True,Jain preparation no onion no garlic,60,0,5,65
4305,True,Extra raita on the side | Steam instead of fry,32,0,5,37
2062,True,Double wrap the paratha,15,0,5,20
5317,False,,0,0,5,0
2066,False,,0,0,5,0
2067,True,Double wrap the paratha | Less oil in preparation,25,0,5,30
5355,True,"Extra cheese on top | Separate dal and rice, extra papad, no pickle | Add extra butter on naan",58,0,5,63
5358,True,Make the tikka well done | Medium spice level,37,0,5,42
2077,False,,0,0,5,0
5363,False,,0,0,5,0
5366,True,Need extra tissue and cutlery,10,0,5,15
2084,False,,0,0,5,0
4362,False,,0,0,5,0
5367,False,,0,0,5,0
2087,False,,0,0,5,0
4373,True,"Separate dal and rice, extra papad, no pickle | Gluten free preparation | Add paneer tikka as extra",80,0,5,85
5406,False,,0,0,5,0
5378,True,"Make everything mild spice, pack sauces separate | Charred tandoori finish | Extra raita on the side",81,0,5,86
4386,False,,0,0,5,0
2098,True,Add paneer tikka as extra,30,0,5,35
5391,False,,0,0,5,0
5395,True,Charred tandoori finish,15,0,5,20
5413,True,Extra raita on the side,12,0,5,17
5436,True,Gluten free preparation | Double wrap the paratha,35,0,5,40
2109,True,Use only mustard oil | Extra raita on the side,22,0,5,27
5460,False,,0,0,5,0
2107,False,,0,0,5,0
4448,False,,0,0,5,0
5494,True,Need extra tissue and cutlery,10,0,5,15
2121,True,No MSG please,8,0,5,13
5479,True,Charred tandoori finish | Add extra butter on naan | No MSG please,33,0,5,38
2130,False,,0,0,5,0
4458,False,,0,0,5,0
5482,True,Medium spice level,12,0,5,17
2131,False,,0,0,5,0
2127,True,Make the tikka well done | Sugar free dessert,40,0,5,45
2136,False,,0,0,5,0
5562,True,Extra chutney packets please,8,0,5,13
4467,True,No spice at all please,20,0,5,25
5498,True,Extra cheese on top | Less oil in preparation | Add extra green chilli,38,0,5,43
5515,False,,0,0,5,0
2137,False,,0,0,5,0
5582,False,,0,0,5,0
4496,False,,0,0,5,0
4504,True,Charred tandoori finish,15,0,5,20
5587,False,,0,0,5,0
5585,True,Make the tikka well done,25,0,5,30
2141,False,,0,0,5,0
5526,True,"Separate dal and rice, extra papad, no pickle",30,0,5,35
2140,True,Charred tandoori finish | Extra chutney packets please,23,0,5,28
5591,False,,0,0,5,0
2149,True,"Separate dal and rice, extra papad, no pickle | Jain preparation no onion no garlic",90,0,5,95
5536,True,Use only mustard oil | Add extra green chilli | Less oil in preparation,30,0,5,35
4509,False,,0,0,5,0
2144,True,Double wrap the paratha | No spice at all please,35,0,5,40
5555,False,,0,0,5,0
2145,True,Pack roti and curry separately | Make the tikka well done,45,0,5,50
5630,False,,0,0,5,0
5556,False,,0,0,5,0
5571,False,,0,0,5,0
2160,True,Need extra tissue and cutlery,10,0,5,15
5560,True,Add extra green chilli | Gluten free preparation | Extra raita on the side,42,0,5,47
5659,True,Use only mustard oil,10,0,5,15
2164,True,Add paneer tikka as extra,30,0,5,35
5675,False,,0,0,5,0
2162,True,Add extra green chilli,10,0,5,15
5588,False,,0,0,5,0
4543,True,Make the tikka well done | Medium spice level | Gluten free preparation,57,0,5,62
5677,True,Use only mustard oil,10,0,5,15
5688,False,,0,0,5,0
4561,False,,0,0,5,0
2168,False,,0,0,5,0
5597,True,Make it extra spicy | No spice at all please,35,0,5,40
5600,False,,0,0,5,0
4563,False,,0,0,5,0
5626,False,,0,0,5,0
5725,False,,0,0,5,0
2191,False,,0,0,5,0
5642,False,,0,0,5,0
5663,True,Need extra tissue and cutlery | Jain preparation no onion no garlic,70,0,5,75
5766,False,,0,0,5,0
4613,False,,0,0,5,0
5674,False,,0,0,5,0
2210,False,,0,0,5,0
5783,False,,0,0,5,0
5705,False,,0,0,5,0
2219,True,Pack roti and curry separately | Medium spice level,32,0,5,37
5689,True,Charred tandoori finish | Pack roti and curry separately,35,0,5,40
5706,True,Need extra tissue and cutlery | Add extra butter on naan,20,0,5,25
4672,False,,0,0,5,0
2224,True,"Make everything mild spice, pack sauces separate | No MSG please",62,0,5,67
2213,False,,0,0,5,0
5724,True,Jain preparation no onion no garlic,60,0,5,65
5737,True,"Charred tandoori finish | Double wrap the paratha | Make everything mild spice, pack sauces separate",84,0,5,89
4692,True,Gluten free preparation,20,0,5,25
5846,True,Jain preparation no onion no garlic | Make it extra spicy | Extra raita on the side,87,0,5,92
4686,True,Need extra tissue and cutlery | Do not overcook the biryani rice,22,0,5,27
2223,True,Separate packaging for each item,20,0,5,25
2233,False,,0,0,5,0
2234,True,Jain preparation no onion no garlic,60,0,5,65
5868,True,Steam instead of fry | Add extra green chilli,30,0,5,35
4713,True,Less oil in preparation | Make the tikka well done,35,0,5,40
5749,False,,0,0,5,0
5762,False,,0,0,5,0
5885,True,Steam instead of fry | Do not overcook the biryani rice,32,0,5,37
