order_id,arrival_time,weather,traffic_index,rider_density,cart_items,structural_time_sec,customization_delta_sec,prep_complete_time,rider_arrival_time,dwell_time_sec,inferred_true_prep_time_sec
766,0,Clear,0.35,Medium,1,49167,0,49167,49374.82,207.82,49167
2016,0,Heatwave,0.99,Low,1,49756,0,49756,50369.04,613.04,49756
1673,0,Clear,0.81,Low,1,49825,10,49835,50321.73,486.73,49835
2036,0,Heatwave,0.6,High,1,49899,0,49899,50282.81,383.81,49899
785,0,Clear,0.47,High,1,50027,0,50027,50307.73,280.73,50027
1683,0,Clear,0.53,Medium,1,50128,63,50191,50509.02,318.02,50191
2046,0,Clear,0.34,Medium,1,50261,0,50261,50466.21,205.21,50261
2028,0,Clear,0.64,High,1,50363,0,50363,50748.33,385.33,50363
1690,0,Clear,0.32,Low,1,50454,0,50454,50645.4,191.4,50454
2053,0,Smog,0.52,Low,1,50526,29,50555,50881.96,326.96,50555
2042,0,Clear,0.52,Low,1,50583,37,50620,50932.89,312.89,50620
2059,0,Smog,0.88,High,1,50694,0,50694,51238.05,544.05,50694
795,0,Fog,0.41,Medium,1,50783,0,50783,51072.36,289.36,50783
2065,0,Clear,0.75,High,1,51109,19,51128,51575.29,447.29,51128
2079,0,Smog,0.74,Low,1,51157,26,51183,51643.69,460.69,51183
2081,0,Rain,0.34,High,1,51217,0,51217,51457.64,240.64,51217
796,0,Clear,0.8,High,1,51291,52,51343,51824.14,481.14,51343
809,0,Clear,0.89,Medium,1,51491,58,51549,52085.15,536.15,51549
1740,0,Clear,0.77,Low,1,51663,0,51663,52126.19,463.19,51663
2128,0,Clear,0.71,Medium,1,51823,0,51823,52249.62,426.62,51823
808,0,Clear,0.76,Medium,1,51796,38,51834,52289.55,455.55,51834
2150,0,Clear,0.66,High,1,51879,0,51879,52277.18,398.18,51879
2099,0,Smog,0.63,Medium,1,52116,0,52116,52509.99,393.99,52116
820,0,Fog,0.62,Medium,1,52284,0,52284,52700.91,416.91,52284
2169,0,Heatwave,0.67,High,1,52431,0,52431,52856.13,425.13,52431
1790,0,Clear,0.93,High,1,52671,0,52671,53230.01,559.01,52671
833,0,Fog,0.32,High,1,52796,0,52796,53032.73,236.73,52796
844,0,Heatwave,0.56,High,1,52801,0,52801,53156.13,355.13,52801
2184,0,Heatwave,0.36,High,1,53085,62,53147,53383.64,236.64,53147
846,0,Heatwave,0.47,Medium,1,53220,0,53220,53521.77,301.77,53220
2123,0,Rain,0.4,High,1,53249,0,53249,53525.3,276.3,53249
845,0,Heatwave,0.45,High,1,53255,0,53255,53544.81,289.81,53255
2189,0,Smog,0.9,Medium,1,53340,16,53356,53913.87,557.87,53356
2143,0,Rain,0.64,High,1,53790,0,53790,54207.17,417.17,53790
1810,0,Heatwave,0.61,High,1,53805,0,53805,54189.83,384.83,53805
1806,0,Smog,0.88,High,1,53874,0,53874,54415.96,541.96,53874
1819,0,Clear,0.97,Low,1,54135,60,54195,54774.34,579.34,54195
1823,0,Smog,0.44,Low,1,54269,0,54269,54546.09,277.09,54269
865,0,Clear,0.86,Medium,1,54298,68,54366,54882.51,516.51,54366
866,0,Heatwave,0.45,High,1,54344,47,54391,54683.92,292.92,54391
2176,0,Clear,0.72,High,1,54389,46,54435,54865.65,430.65,54435
868,0,Clear,0.78,High,1,54553,0,54553,55022.55,469.55,54553
1839,0,Clear,0.64,Medium,1,54597,25,54622,55003.05,381.05,54622
2199,0,Smog,0.63,Medium,1,54725,0,54725,55119.06,394.06,54725
1865,0,Clear,0.85,High,1,55172,49,55221,55730.25,509.25,55221
1871,0,Smog,0.94,Medium,1,55443,0,55443,56023.94,580.94,55443
2227,0,Clear,0.79,Low,1,55495,0,55495,55969.58,474.58,55495
892,0,Rain,0.76,Low,1,55511,39,55550,56044.63,494.63,55550
2292,0,Rain,0.54,High,1,55768,46,55814,56176.73,362.73,55814
2232,0,Rain,0.49,High,1,55844,11,55855,56183.12,328.12,55855
889,0,Heatwave,0.54,Medium,1,55987,0,55987,56330.14,343.14,55987
1884,0,Heatwave,0.38,Low,1,56299,10,56309,56558.4,249.4,56309
2313,0,Clear,0.44,Low,1,56386,62,56448,56711.99,263.99,56448
906,0,Fog,0.32,Low,1,56476,0,56476,56713.33,237.33,56476
2265,0,Clear,0.53,Low,1,56448,66,56514,56830.73,316.73,56514
1888,0,Smog,0.72,High,1,56697,47,56744,57193.48,449.48,56744
910,0,Smog,0.37,Medium,1,56810,0,56810,57048.46,238.46,56810
2334,0,Clear,0.93,High,1,57425,35,57460,58018.06,558.06,57460
916,0,Heatwave,0.39,Low,1,57449,60,57509,57762.11,253.11,57509
1919,0,Smog,0.96,Medium,1,57709,0,57709,58301.02,592.02,57709
913,0,Clear,0.52,High,1,57919,0,57919,58229.09,310.09,57919
2364,0,Fog,0.35,Low,1,57957,0,57957,58211.65,254.65,57957
2376,0,Clear,0.42,Medium,1,58057,36,58093,58344.71,251.71,58093
924,0,Clear,0.78,Low,1,58278,41,58319,58786.87,467.87,58319
2401,0,Clear,0.63,Low,1,58604,0,58604,58980.19,376.19,58604
934,0,Smog,0.78,Medium,1,58737,0,58737,59219.07,482.07,58737
1953,0,Clear,0.5,Medium,1,58819,0,58819,59120.96,301.96,58819
2393,0,Clear,0.94,High,1,58808,62,58870,59432.49,562.49,58870
2429,0,Smog,0.37,Medium,1,58915,0,58915,59152.14,237.14,58915
2431,0,Heatwave,0.74,Low,1,58959,38,58997,59460.53,463.53,58997
2413,0,Rain,0.97,Low,1,59204,52,59256,59873.67,617.67,59256
2427,0,Clear,0.43,High,1,59391,0,59391,59649.65,258.65,59391
944,0,Heatwave,0.65,High,1,59441,55,59496,59909.36,413.36,59496
941,0,Fog,0.36,Medium,1,59512,0,59512,59772.91,260.91,59512
2503,0,Clear,0.38,Medium,1,59854,0,59854,60083.66,229.66,59854
956,0,Clear,0.66,High,1,59980,27,60007,60403.83,396.83,60007
2001,0,Smog,0.81,Low,1,60056,10,60066,60568.29,502.29,60066
2525,0,Smog,0.4,High,1,60262,0,60262,60519.65,257.65,60262
2468,0,Clear,0.37,Low,1,60314,12,60326,60550.45,224.45,60326
2038,0,Clear,0.42,High,1,61039,0,61039,61292.27,253.27,61039
2489,0,Clear,0.53,Medium,1,61072,0,61072,61392.45,320.45,61072
2576,0,Clear,0.87,Low,1,61318,0,61318,61841.68,523.68,61318
2491,0,Smog,0.69,Low,1,61341,25,61366,61795.88,429.88,61366
2581,0,Rain,0.81,High,1,61445,0,61445,61967.52,522.52,61445
2596,0,Clear,0.83,Medium,1,61700,36,61736,62232.63,496.63,61736
973,0,Clear,0.45,Low,1,61725,62,61787,62054.13,267.13,61787
974,0,Fog,0.5,High,1,62007,0,62007,62350.57,343.57,62007
986,0,Smog,0.84,Medium,1,62131,0,62131,62652.64,521.64,62131
2061,0,Smog,0.95,High,1,62177,0,62177,62760.9,583.9,62177
2622,0,Smog,0.45,Medium,1,62642,0,62642,62925.03,283.03,62642
2076,0,Clear,0.97,Medium,1,62640,36,62676,63260.67,584.67,62676
2564,0,Smog,0.48,Medium,1,62706,0,62706,63006.33,300.33,62706
2557,0,Smog,0.92,High,1,62758,47,62805,63369.97,564.97,62805
991,0,Heatwave,0.98,High,1,62945,66,63011,63617.61,606.61,63011
2565,0,Clear,0.31,Low,1,63057,0,63057,63243.49,186.49,63057
2662,0,Rain,0.58,Medium,1,63117,0,63117,63498.34,381.34,63117
2568,0,Smog,0.35,Low,1,63140,0,63140,63365.23,225.23,63140
2578,0,Smog,0.87,High,1,63270,0,63270,63809.63,539.63,63270
2120,0,Smog,0.93,Low,1,63414,24,63438,64011.12,573.12,63438
2677,0,Clear,0.94,Medium,1,63614,0,63614,64175.92,561.92,63614
2595,0,Smog,0.92,High,1,63683,10,63693,64262.67,569.67,63693
2148,0,Fog,0.34,High,1,63840,25,63865,64112.79,247.79,63865
2620,0,Clear,0.39,Low,1,64228,25,64253,64485.24,232.24,64253
1014,0,Heatwave,0.69,Low,1,64205,57,64262,64695.13,433.13,64262
2628,0,Smog,0.56,Medium,1,64704,0,64704,65056.93,352.93,64704
2756,0,Clear,0.83,Medium,1,65038,45,65083,65581.36,498.36,65083
2772,0,Smog,0.59,High,1,65410,49,65459,65829.77,370.77,65459
2776,0,Clear,0.32,Low,1,65857,42,65899,66091.7,192.7,65899
1030,0,Clear,0.48,High,1,65914,19,65933,66218.81,285.81,65933
2815,0,Clear,0.31,Low,1,66160,0,66160,66347.58,187.58,66160
2683,0,Clear,0.63,High,1,66234,52,66286,66664.8,378.8,66286
2705,0,Smog,0.79,High,1,66549,0,66549,67035.26,486.26,66549
2836,0,Fog,0.81,Medium,1,66821,12,66833,67364.44,531.44,66833
2713,0,Smog,0.46,Medium,1,66814,39,66853,67144.1,291.1,66853
2845,0,Clear,0.53,Low,1,67015,0,67015,67333.59,318.59,67015
1050,0,Clear,0.83,Low,1,67000,37,67037,67535.09,498.09,67037
2291,0,Fog,0.69,Low,1,66988,65,67053,67510.92,457.92,67053
2727,0,Clear,0.93,High,1,67050,38,67088,67648.34,560.34,67088
2295,0,Smog,0.55,High,1,67346,48,67394,67740.0,346.0,67394
2783,0,Smog,0.36,High,1,67563,0,67563,67795.86,232.86,67563
2894,0,Rain,0.59,Low,1,67638,0,67638,68028.65,390.65,67638
1052,0,Rain,0.49,Low,1,67652,0,67652,67980.78,328.78,67652
2304,0,Fog,0.57,Medium,1,67742,0,67742,68129.71,387.71,67742
2302,0,Fog,0.7,Medium,1,67765,0,67765,68228.96,463.96,67765
2312,0,Smog,0.52,High,1,68201,0,68201,68530.58,329.58,68201
2932,0,Smog,0.6,Low,1,68438,0,68438,68812.8,374.8,68438
2814,0,Clear,0.68,Medium,1,68438,17,68455,68865.2,410.2,68455
1070,0,Clear,0.4,High,1,68443,65,68508,68746.39,238.39,68508
2327,0,Fog,0.58,Medium,1,68597,0,68597,68992.26,395.26,68597
2935,0,Smog,0.44,High,1,68563,68,68631,68909.55,278.55,68631
2351,0,Smog,0.67,High,1,68940,0,68940,69358.17,418.17,68940
2945,0,Rain,0.78,High,1,68981,0,68981,69483.65,502.65,68981
2397,0,Fog,0.55,High,1,69655,0,69655,70029.21,374.21,69655
2856,0,Fog,0.83,High,1,69651,23,69674,70218.49,544.49,69674
2970,0,Clear,0.56,Low,1,69729,57,69786,70122.22,336.22,69786
2866,0,Heatwave,0.6,Low,1,69850,0,69850,70230.59,380.59,69850
2400,0,Rain,0.74,High,1,69931,13,69944,70424.03,480.03,69944
2417,0,Smog,0.69,High,1,70218,57,70275,70705.64,430.64,70275
1108,0,Rain,0.35,High,1,70525,49,70574,70817.58,243.58,70574
2885,0,Smog,0.83,High,1,70578,0,70578,71093.42,515.42,70578
2433,0,Clear,0.88,High,1,70605,0,70605,71130.61,525.61,70605
1126,0,Smog,0.63,Low,1,70819,0,70819,71211.91,392.91,70819
3043,0,Clear,0.71,Medium,1,71134,0,71134,71558.38,424.38,71134
2892,0,Clear,0.82,High,1,71103,64,71167,71661.57,494.57,71167
3048,0,Rain,0.92,Medium,1,71191,18,71209,71796.75,587.75,71209
2449,0,Rain,0.92,Medium,1,71187,41,71228,71816.77,588.77,71228
1133,0,Smog,0.76,Medium,1,71299,0,71299,71772.11,473.11,71299
1135,0,Heatwave,0.49,High,1,71414,55,71469,71781.32,312.32,71469
2898,0,Smog,0.43,Medium,1,71522,0,71522,71796.09,274.09,71522
3052,0,Heatwave,0.83,High,1,71748,39,71787,72303.88,516.88,71787
2940,0,Clear,0.46,Medium,1,71974,0,71974,72251.28,277.28,71974
2475,0,Clear,0.89,High,1,72001,0,72001,72537.86,536.86,72001
2476,0,Clear,1.0,High,1,72292,31,72323,72922.75,599.75,72323
1150,0,Rain,0.68,Medium,1,72321,50,72371,72813.06,442.06,72371
2483,0,Rain,0.87,Low,1,72448,53,72501,73059.2,558.2,72501
1153,0,Clear,0.87,Medium,1,72761,48,72809,73331.51,522.51,72809
3092,0,Rain,0.42,High,1,73030,12,73042,73329.43,287.43,73042
2986,0,Clear,0.78,Medium,1,73105,41,73146,73615.17,469.17,73146
3110,0,Clear,0.99,Low,1,73339,35,73374,73969.13,595.13,73374
1165,0,Clear,0.34,High,1,73425,13,73438,73643.61,205.61,73438
3114,0,Smog,0.9,High,1,73674,18,73692,74246.82,554.82,73692
3130,0,Fog,0.4,Medium,1,74100,51,74151,74433.04,282.04,74151
2541,0,Smog,0.41,Medium,1,74126,41,74167,74425.67,258.67,74167
3133,0,Rain,0.81,Low,1,74175,48,74223,74745.67,522.67,74223
3040,0,Heatwave,0.96,Medium,1,74302,0,74302,74896.06,594.06,74302
3134,0,Smog,0.51,Medium,1,74648,25,74673,74995.14,322.14,74673
1176,0,Clear,0.88,Medium,1,74662,58,74720,75245.2,525.2,74720
3147,0,Clear,0.73,Low,1,74731,0,74731,75169.48,438.48,74731
3163,0,Clear,0.99,High,1,74692,59,74751,75346.52,595.52,74751
3059,0,Fog,0.46,High,1,74840,0,74840,75162.6,322.6,74840
3067,0,Clear,0.41,Low,1,75255,0,75255,75498.73,243.73,75255
3184,0,Smog,0.99,High,1,75221,56,75277,75887.19,610.19,75277
1185,0,Fog,0.32,Medium,1,75317,0,75317,75551.58,234.58,75317
1196,0,Clear,0.31,Low,1,75604,0,75604,75788.29,184.29,75604
3210,0,Clear,0.35,Medium,1,75752,63,75815,76027.64,212.64,75815
3094,0,Clear,0.41,High,1,75816,47,75863,76110.92,247.92,75863
3211,0,Heatwave,0.68,Medium,1,75818,65,75883,76310.05,427.05,75883
1199,0,Heatwave,0.53,Low,1,75999,0,75999,76340.59,341.59,75999
3223,0,Heatwave,0.79,High,1,76057,0,76057,76549.97,492.97,76057
3105,0,Clear,0.48,Medium,1,76131,51,76182,76469.26,287.26,76182
1198,0,Clear,0.9,Medium,1,76208,0,76208,76745.68,537.68,76208
3119,0,Smog,0.6,High,1,76366,0,76366,76738.43,372.43,76366
3108,0,Heatwave,0.52,Medium,1,76370,0,76370,76704.87,334.87,76370
2598,0,Clear,0.91,Medium,1,76435,0,76435,76979.84,544.84,76435
2593,0,Clear,0.99,High,1,76437,22,76459,77051.27,592.27,76459
3246,0,Smog,0.82,Low,1,76531,0,76531,77040.91,509.91,76531
3120,0,Clear,0.45,High,1,76748,0,76748,77016.98,268.98,76748
1200,0,Clear,0.89,Low,1,76734,60,76794,77330.0,536.0,76794
3248,0,Heatwave,0.73,Medium,1,76867,0,76867,77327.79,460.79,76867
3256,0,Heatwave,0.9,High,1,77072,28,77100,77659.92,559.92,77100
2613,0,Clear,0.39,Medium,1,77068,54,77122,77357.4,235.4,77122
3264,0,Clear,0.43,High,1,77367,18,77385,77645.87,260.87,77385
3268,0,Clear,0.61,High,1,77382,13,77395,77763.08,368.08,77395
3269,0,Clear,0.99,Medium,1,77631,0,77631,78225.4,594.4,77631
3274,0,Clear,0.77,Medium,1,77728,0,77728,78188.57,460.57,77728
3157,0,Rain,0.68,Medium,1,77840,68,77908,78354.58,446.58,77908
1231,0,Smog,0.61,Medium,1,77960,26,77986,78364.95,378.95,77986
1238,0,Clear,0.55,Medium,1,78207,43,78250,78578.07,328.07,78250
3181,0,Clear,0.51,Medium,1,78374,24,78398,78702.04,304.04,78398
1240,0,Clear,0.81,High,1,78578,0,78578,79062.87,484.87,78578
1229,0,Heatwave,0.74,Low,1,78630,0,78630,79096.25,466.25,78630
2649,0,Rain,0.5,High,1,78623,30,78653,78986.27,333.27,78653
3193,0,Clear,0.96,Medium,1,78627,57,78684,79257.38,573.38,78684
3311,0,Clear,0.88,High,1,78741,0,78741,79266.34,525.34,78741
2652,0,Clear,0.7,High,1,78848,0,78848,79269.91,421.91,78848
1247,0,Rain,0.81,High,1,78872,0,78872,79393.29,521.29,78872
3209,0,Fog,0.69,Low,1,78937,0,78937,79395.29,458.29,78937
1250,0,Smog,0.86,Medium,1,79154,18,79172,79701.92,529.92,79172
3329,0,Clear,0.85,High,1,79423,0,79423,79935.84,512.84,79423
1242,0,Rain,0.88,Medium,1,79431,43,79474,80036.12,562.12,79474
3263,0,Heatwave,0.43,High,1,79488,30,79518,79795.66,277.66,79518
1263,0,Smog,0.5,Medium,1,80160,0,80160,80473.83,313.83,80160
1261,0,Fog,0.83,Medium,1,80214,0,80214,80756.69,542.69,80214
3371,0,Smog,0.86,High,1,80220,11,80231,80763.09,532.09,80231
2718,0,Heatwave,0.33,Low,1,80728,0,80728,80947.43,219.43,80728
2719,0,Clear,0.47,Low,1,80737,66,80803,81085.0,282.0,80803
3410,0,Smog,0.41,High,1,81211,25,81236,81495.99,259.99,81236
3350,0,Fog,0.66,High,1,81342,0,81342,81785.87,443.87,81342
1278,0,Heatwave,0.43,High,1,81404,23,81427,81706.17,279.17,81427
2748,0,Clear,0.95,High,1,81401,36,81437,82009.99,572.99,81437
2751,0,Rain,0.97,High,1,81765,0,81765,82384.8,619.8,81765
3364,0,Rain,0.76,Medium,1,81813,0,81813,82307.42,494.42,81813
1286,0,Rain,0.92,Medium,1,82037,0,82037,82626.54,589.54,82037
2754,0,Smog,0.82,High,1,82244,0,82244,82750.67,506.67,82244
2764,0,Smog,0.65,Low,1,82519,63,82582,82988.34,406.34,82582
3525,0,Smog,0.49,High,1,82642,27,82669,82979.28,310.28,82669
3389,0,Clear,0.78,High,1,82772,20,82792,83257.56,465.56,82792
3391,0,Clear,0.98,High,1,82794,55,82849,83438.49,589.49,82849
3520,0,Clear,0.56,Low,1,82865,22,82887,83225.79,338.79,82887
3529,0,Clear,0.81,Low,1,83080,0,83080,83568.27,488.27,83080
2789,0,Smog,0.36,High,1,83280,0,83280,83511.29,231.29,83280
1298,0,Smog,0.66,Medium,1,83483,0,83483,83893.63,410.63,83483
1304,0,Rain,0.72,Medium,1,83531,25,83556,84026.6,470.6,83556
2792,0,Clear,0.58,High,1,83523,46,83569,83919.82,350.82,83569
3561,0,Smog,0.7,High,1,83601,69,83670,84103.47,433.47,83670
3425,0,Smog,0.42,High,1,83637,49,83686,83953.78,267.78,83686
2801,0,Clear,0.43,Medium,1,83771,0,83771,84029.98,258.98,83771
3430,0,Rain,0.88,High,1,83923,18,83941,84503.74,562.74,83941
3573,0,Smog,0.81,Medium,1,84007,58,84065,84566.54,501.54,84065
3450,0,Rain,0.48,High,1,84373,16,84389,84713.63,324.63,84389
2817,0,Smog,0.31,Low,1,84694,0,84694,84896.97,202.97,84694
3453,0,Fog,0.31,Low,1,84754,59,84813,85046.53,233.53,84813
1331,0,Rain,0.65,Medium,1,84801,58,84859,85285.09,426.09,84859
1338,0,Heatwave,0.5,Medium,1,85048,40,85088,85407.87,319.87,85088
2828,0,Heatwave,0.71,Medium,1,85411,0,85411,85855.33,444.33,85411
3494,0,Clear,0.97,Low,1,85548,45,85593,86173.42,580.42,85593
3503,0,Rain,0.84,High,1,85898,0,85898,86439.73,541.73,85898
3533,0,Rain,0.57,Medium,1,86125,15,86140,86516.46,376.46,86140
3633,0,Clear,0.91,High,1,86266,57,86323,86869.46,546.46,86323
1362,0,Fog,0.79,High,1,86406,0,86406,86927.59,521.59,86406
3658,0,Heatwave,0.57,High,1,86553,0,86553,86919.0,366.0,86553
2872,0,Clear,0.71,High,1,86633,0,86633,87060.8,427.8,86633
1365,0,Clear,0.9,Medium,1,86730,43,86773,87311.04,538.04,86773
2876,0,Clear,0.91,Low,1,86817,0,86817,87360.37,543.37,86817
3679,0,Clear,0.32,Low,1,87097,43,87140,87330.12,190.12,87140
3597,0,Clear,0.58,High,1,87375,0,87375,87722.75,347.75,87375
3691,0,Clear,0.53,Medium,1,87415,0,87415,87730.44,315.44,87415
1372,0,Fog,0.46,Low,1,87517,0,87517,87839.83,322.83,87517
3699,0,Clear,0.69,Medium,1,87608,0,87608,88023.39,415.39,87608
3693,0,Fog,0.32,Medium,1,87638,0,87638,87876.49,238.49,87638
1373,0,Clear,0.94,Low,1,87667,0,87667,88233.42,566.42,87667
3705,0,Smog,0.54,Low,1,87736,0,87736,88074.63,338.63,87736
3601,0,Rain,0.33,Medium,1,87753,0,87753,87985.34,232.34,87753
1370,0,Fog,0.66,Low,1,87856,0,87856,88298.88,442.88,87856
1376,0,Clear,0.33,High,1,88360,18,88378,88577.56,199.56,88378
1381,0,Smog,0.45,High,1,88459,0,88459,88743.91,284.91,88459
2975,0,Heatwave,0.46,Medium,1,88602,0,88602,88898.12,296.12,88602
3645,0,Smog,0.75,High,1,88960,0,88960,89426.98,466.98,88960
1396,0,Smog,0.46,Low,1,89183,0,89183,89472.37,289.37,89183
3793,0,Clear,0.57,Low,1,89232,0,89232,89575.15,343.15,89232
3648,0,Fog,0.46,Medium,1,89241,0,89241,89562.76,321.76,89241
3650,0,Clear,0.39,Low,1,89461,51,89512,89745.59,233.59,89512
3663,0,Clear,0.73,High,1,89471,68,89539,89976.73,437.73,89539
3677,0,Smog,0.45,Low,1,90079,37,90116,90401.41,285.41,90116
3022,0,Heatwave,0.66,Low,1,90101,16,90117,90535.04,418.04,90117
1417,0,Heatwave,0.82,High,1,90753,0,90753,91266.16,513.16,90753
3714,0,Clear,0.49,Medium,1,90785,30,90815,91109.39,294.39,90815
3735,0,Clear,0.52,Low,1,91090,0,91090,91401.84,311.84,91090
3872,0,Clear,0.43,High,1,91123,0,91123,91379.81,256.81,91123
1429,0,Fog,0.91,Medium,1,91296,64,91360,91951.02,591.02,91360
1431,0,Clear,0.6,Medium,1,91718,0,91718,92076.66,358.66,91718
3068,0,Clear,0.52,Medium,1,92198,0,92198,92511.92,313.92,92198
3815,0,Clear,0.77,High,1,92876,0,92876,93336.25,460.25,92876
3811,0,Clear,0.9,High,1,92961,0,92961,93498.44,537.44,92961
3941,0,Clear,0.86,Low,1,92992,0,92992,93505.16,513.16,92992
1439,0,Clear,0.97,Low,1,93051,35,93086,93670.86,584.86,93086
3821,0,Clear,0.74,Low,1,93144,0,93144,93589.01,445.01,93144
1450,0,Clear,0.83,Low,1,93227,62,93289,93787.1,498.1,93289
3977,0,Clear,0.63,High,1,93761,26,93787,94162.65,375.65,93787
3113,0,Smog,0.85,Low,1,93829,0,93829,94356.28,527.28,93829
1451,0,Smog,0.67,High,1,94049,0,94049,94465.36,416.36,94049
3993,0,Clear,0.65,High,1,94081,24,94105,94495.68,390.68,94105
3125,0,Clear,0.47,Low,1,94132,20,94152,94434.3,282.3,94152
3902,0,Clear,0.89,Medium,1,94193,59,94252,94786.34,534.34,94252
1464,0,Clear,0.34,Low,1,94559,24,94583,94785.93,202.93,94583
1462,0,Clear,0.79,Low,1,95043,25,95068,95539.83,471.83,95068
3953,0,Heatwave,0.54,Medium,1,95306,0,95306,95650.76,344.76,95306
1472,0,Rain,0.55,Medium,1,95437,47,95484,95850.58,366.58,95484
1473,0,Heatwave,0.94,Medium,1,95534,0,95534,96120.87,586.87,95534
3972,0,Fog,0.3,Medium,1,95708,0,95708,95935.64,227.64,95708
3979,0,Fog,0.63,Low,1,95709,0,95709,96133.94,424.94,95709
3981,0,Smog,0.83,Medium,1,96127,0,96127,96639.15,512.15,96127
1483,0,Fog,0.71,Low,1,96251,0,96251,96720.51,469.51,96251
3226,0,Smog,0.97,Medium,1,96483,40,96523,97120.99,597.99,96523
4072,0,Fog,0.71,High,1,96627,57,96684,97155.25,471.25,96684
3232,0,Clear,0.38,Low,1,96958,0,96958,97184.25,226.25,96958
3249,0,Clear,0.8,Low,1,97200,0,97200,97677.55,477.55,97200
4103,0,Clear,0.94,High,1,97390,26,97416,97980.12,564.12,97416
4107,0,Heatwave,0.58,High,1,97441,12,97453,97819.24,366.24,97453
1502,0,Clear,0.59,Low,1,97557,13,97570,97922.49,352.49,97570
1498,0,Rain,0.34,Low,1,97589,0,97589,97829.74,240.74,97589
4119,0,Heatwave,0.84,Low,1,97651,0,97651,98173.35,522.35,97651
4086,0,Rain,0.89,High,1,97639,22,97661,98231.91,570.91,97661
3252,0,Rain,0.43,High,1,97624,46,97670,97966.94,296.94,97670
3254,0,Clear,0.65,High,1,97675,40,97715,98107.0,392.0,97715
4121,0,Clear,0.62,Medium,1,97753,26,97779,98148.69,369.69,97779
3259,0,Fog,0.96,Low,1,97967,23,97990,98611.37,621.37,97990
4087,0,Smog,0.96,Low,1,98000,0,98000,98588.9,588.9,98000
1509,0,Clear,0.63,High,1,98150,43,98193,98572.79,379.79,98193
3288,0,Clear,0.79,High,1,98301,0,98301,98774.23,473.23,98301
4104,0,Clear,0.48,Low,1,98300,45,98345,98634.47,289.47,98345
1511,0,Clear,0.63,Medium,1,98432,0,98432,98811.16,379.16,98432
1513,0,Smog,0.84,High,1,98528,22,98550,99070.16,520.16,98550
4153,0,Smog,0.7,High,1,98740,25,98765,99197.7,432.7,98765
1527,0,Rain,0.74,Low,1,98880,0,98880,99359.13,479.13,98880
3305,0,Clear,0.79,High,1,99150,0,99150,99624.27,474.27,99150
4133,0,Clear,0.69,Medium,1,99435,63,99498,99914.94,416.94,99498
1535,0,Heatwave,0.53,High,1,99611,54,99665,100003.63,338.63,99665
1537,0,Fog,0.89,Medium,1,99708,0,99708,100286.6,578.6,99708
4201,0,Clear,0.39,Medium,1,99653,67,99720,99954.44,234.44,99720
1536,0,Clear,0.42,Low,1,99829,17,99846,100100.4,254.4,99846
1538,0,Clear,0.68,Medium,1,100065,0,100065,100471.48,406.48,100065
4174,0,Clear,0.74,High,1,100207,37,100244,100687.73,443.73,100244
4213,0,Fog,0.35,Medium,1,100213,54,100267,100521.28,254.28,100267
4195,0,Clear,0.48,Medium,1,100357,12,100369,100659.05,290.05,100369
1542,0,Clear,1.0,High,1,100418,0,100418,101017.83,599.83,100418
4216,0,Clear,0.52,Medium,1,100549,21,100570,100882.22,312.22,100570
1559,0,Clear,0.83,Medium,1,100705,0,100705,101204.63,499.63,100705
1558,0,Fog,0.42,High,1,100766,0,100766,101062.62,296.62,100766
1555,0,Clear,1.0,High,1,101069,0,101069,101668.64,599.64,101069
4245,0,Clear,0.99,High,1,101140,37,101177,101768.05,591.05,101177
1574,0,Heatwave,0.95,Low,1,101306,33,101339,101929.66,590.66,101339
1571,0,Fog,0.65,Medium,1,101499,0,101499,101934.63,435.63,101499
1576,0,Clear,0.63,Medium,1,101679,50,101729,102104.04,375.04,101729
4263,0,Clear,0.94,High,1,102031,21,102052,102617.0,565.0,102052
1577,0,Smog,0.94,Medium,1,102126,0,102126,102702.76,576.76,102126
1588,0,Clear,0.75,Medium,1,102190,31,102221,102670.08,449.08,102221
1593,0,Clear,0.64,Low,1,102698,0,102698,103083.38,385.38,102698
1605,0,Smog,0.98,High,1,102969,0,102969,103570.19,601.19,102969
4289,0,Clear,0.5,Medium,1,103291,0,103291,103589.09,298.09,103291
4329,0,Heatwave,0.92,Low,1,103314,62,103376,103949.1,573.1,103376
1616,0,Rain,0.46,High,1,103771,27,103798,104107.88,309.88,103798
1613,0,Smog,0.92,Low,1,103923,42,103965,104529.42,564.42,103965
1625,0,Rain,0.35,Medium,1,104016,0,104016,104263.28,247.28,104016
1631,0,Clear,0.72,Medium,1,104381,58,104439,104870.44,431.44,104439
4393,0,Smog,0.34,High,1,104455,66,104521,104739.59,218.59,104521
4354,0,Rain,0.48,High,1,104531,40,104571,104894.74,323.74,104571
