order_id,weather,traffic_index,rider_density,zone,hour_of_day,weather_friction,traffic_friction,rider_density_friction,zone_congestion,hour_friction,ambient_friction_multiplier
1655,Rain,0.74,High,Gurgaon CyberHub,0,1.2565,1.122,0.95,1.15,1.02,1.5432
596,Heatwave,0.83,Low,Noida Sector 18,11,1.1167,1.158,1.12,1.1,1.08,1.6736
1676,Fog,0.92,High,Gurgaon CyberHub,13,1.1432,1.212,0.95,1.15,1.18,1.7176
1356,Smog,0.61,High,Gurgaon CyberHub,10,1.097,1.083,0.95,1.15,1.06,1.3545
1674,Clear,0.31,High,Gurgaon CyberHub,9,1.0189,1.031,0.95,1.15,1.05,1.1355
1687,Clear,0.64,Medium,Lajpat Nagar,14,0.9705,1.092,1.0,1.18,1.12,1.3946
1694,Fog,0.5,High,Gurgaon CyberHub,12,1.1567,1.05,0.95,1.15,1.15,1.5756
613,Fog,0.52,Low,Connaught Place,9,1.1909,1.056,1.12,1.2,1.05,1.7465
632,Clear,0.35,Medium,Gurgaon CyberHub,12,0.9796,1.035,1.0,1.15,1.15,1.3307
1697,Clear,0.58,High,Noida Sector 18,11,1.0087,1.074,0.95,1.1,1.08,1.2632
629,Rain,0.84,High,Gurgaon CyberHub,17,1.3687,1.164,0.95,1.15,1.06,1.902
1715,Clear,0.45,Low,Noida Sector 18,0,1.0157,1.045,1.12,1.1,1.02,1.3321
1725,Clear,0.72,Medium,Faridabad,20,0.9916,1.116,1.0,1.04,1.22,1.3965
637,Clear,0.8,Medium,Saket,20,1.0181,1.14,1.0,1.08,1.22,1.5146
1392,Clear,0.95,Low,Rohini,19,1.0244,1.23,1.12,1.06,1.18,1.8086
1387,Clear,0.54,High,Faridabad,19,0.9795,1.062,0.95,1.04,1.18,1.2509
1719,Heatwave,0.74,High,Rohini,22,1.0681,1.122,0.95,1.06,1.1,1.3462
647,Heatwave,0.44,High,Gurgaon CyberHub,15,1.0613,1.044,0.95,1.15,1.05,1.2617
659,Clear,0.69,High,Connaught Place,14,0.9992,1.107,0.95,1.2,1.12,1.4161
652,Heatwave,0.56,High,Noida Sector 18,11,1.1107,1.068,0.95,1.1,1.08,1.3566
1407,Clear,0.59,Low,Saket,19,0.9365,1.077,1.12,1.08,1.18,1.4305
664,Rain,0.62,Low,Gurgaon CyberHub,18,1.1949,1.086,1.12,1.15,1.1,1.8127
1735,Clear,0.89,Medium,Saket,11,1.0049,1.194,1.0,1.08,1.08,1.3561
1410,Clear,0.88,Medium,Saket,23,1.0046,1.188,1.0,1.08,1.05,1.3231
1752,Fog,0.36,Medium,Connaught Place,12,1.1156,1.036,1.0,1.2,1.15,1.555
1753,Clear,0.4,High,Gurgaon CyberHub,19,0.9874,1.04,0.95,1.15,1.18,1.2834
665,Heatwave,0.35,Low,Dwarka,10,1.0824,1.035,1.12,1.05,1.06,1.4236
1440,Clear,0.47,Low,Faridabad,21,1.0398,1.047,1.12,1.04,1.2,1.5524
1773,Clear,0.38,Medium,Connaught Place,20,0.9563,1.038,1.0,1.2,1.22,1.4894
675,Heatwave,0.78,Low,Rohini,19,1.0903,1.134,1.12,1.06,1.18,1.766
1776,Clear,0.6,Low,Lajpat Nagar,12,1.0226,1.08,1.12,1.18,1.15,1.7132
1761,Clear,0.59,High,Saket,12,1.0372,1.077,0.95,1.08,1.15,1.3573
1785,Clear,0.76,Medium,Connaught Place,17,1.0246,1.128,1.0,1.2,1.06,1.4494
1764,Heatwave,0.43,Medium,Faridabad,21,1.089,1.043,1.0,1.04,1.2,1.4109
683,Heatwave,0.44,High,Noida Sector 18,22,1.0219,1.044,0.95,1.1,1.1,1.2222
1796,Clear,0.9,Low,Rohini,8,0.9936,1.2,1.12,1.06,1.04,1.4863
695,Fog,0.64,High,Noida Sector 18,10,1.2442,1.092,0.95,1.1,1.06,1.4859
694,Fog,0.47,High,Faridabad,21,1.0147,1.047,0.95,1.04,1.2,1.2717
1822,Clear,0.67,High,Lajpat Nagar,22,1.0236,1.101,0.95,1.18,1.1,1.3213
696,Clear,0.92,Medium,Lajpat Nagar,20,0.9787,1.212,1.0,1.18,1.22,1.6729
703,Clear,0.39,Medium,Connaught Place,8,1.0157,1.039,1.0,1.2,1.04,1.3032
1815,Heatwave,0.52,Low,Noida Sector 18,11,1.1507,1.056,1.12,1.1,1.08,1.6276
1492,Smog,0.41,High,Faridabad,13,1.1167,1.041,0.95,1.04,1.18,1.3463
716,Rain,0.98,Low,Faridabad,13,1.1525,1.248,1.12,1.04,1.18,1.9752
1834,Rain,0.31,High,Gurgaon CyberHub,19,1.2183,1.031,0.95,1.15,1.18,1.6367
1830,Rain,0.89,Medium,Saket,15,1.1838,1.194,1.0,1.08,1.05,1.6655
721,Clear,0.89,Low,Faridabad,11,0.9828,1.194,1.12,1.04,1.08,1.5006
1833,Smog,0.38,Medium,Gurgaon CyberHub,19,1.1106,1.038,1.0,1.15,1.18,1.5303
1518,Clear,0.47,Medium,Saket,23,0.9575,1.047,1.0,1.08,1.05,1.1495
1521,Clear,0.5,Low,Lajpat Nagar,6,1.0171,1.05,1.12,1.18,1.01,1.4404
724,Clear,0.5,Medium,Saket,11,0.9874,1.05,1.0,1.08,1.08,1.1773
729,Smog,0.36,High,Connaught Place,20,1.1947,1.036,0.95,1.2,1.22,1.7326
1850,Clear,0.51,High,Gurgaon CyberHub,9,0.9983,1.053,0.95,1.15,1.05,1.1926
1891,Fog,0.7,High,Dwarka,14,1.0609,1.11,0.95,1.05,1.12,1.2667
1866,Clear,0.54,High,Gurgaon CyberHub,18,1.0018,1.062,0.95,1.15,1.1,1.2814
1563,Clear,0.81,Medium,Rohini,20,1.0068,1.146,1.0,1.06,1.22,1.5139
736,Rain,0.35,High,Dwarka,19,1.2422,1.035,0.95,1.05,1.18,1.5926
1564,Smog,0.36,Medium,Gurgaon CyberHub,4,1.1079,1.036,1.0,1.15,1.0,1.3284
1875,Fog,0.85,High,Rohini,22,1.2094,1.17,0.95,1.06,1.1,1.5527
728,Clear,0.4,High,Rohini,21,1.021,1.04,0.95,1.06,1.2,1.2728
1572,Clear,0.53,Medium,Rohini,15,1.018,1.059,1.0,1.06,1.05,1.1592
1880,Clear,0.42,High,Gurgaon CyberHub,14,1.0244,1.042,0.95,1.15,1.12,1.3277
1878,Smog,0.47,Low,Gurgaon CyberHub,20,1.1052,1.047,1.12,1.15,1.22,1.823
744,Clear,0.6,Medium,Noida Sector 18,14,0.9892,1.08,1.0,1.1,1.12,1.3148
748,Clear,0.91,Low,Lajpat Nagar,17,1.02,1.206,1.12,1.18,1.06,1.764
1895,Clear,0.96,Medium,Lajpat Nagar,20,0.9884,1.236,1.0,1.18,1.22,1.8164
1896,Fog,0.43,High,Gurgaon CyberHub,20,1.2013,1.043,0.95,1.15,1.22,1.6948
1596,Smog,0.83,Medium,Gurgaon CyberHub,17,1.0681,1.158,1.0,1.15,1.06,1.5318
1910,Heatwave,0.8,High,Lajpat Nagar,6,1.0645,1.14,0.95,1.18,1.01,1.3727
1602,Clear,0.72,Medium,Gurgaon CyberHub,15,1.0076,1.116,1.0,1.15,1.05,1.3894
740,Rain,0.73,Low,Noida Sector 18,20,1.2316,1.119,1.12,1.1,1.22,2.0378
1925,Rain,0.79,High,Noida Sector 18,22,1.2135,1.137,0.95,1.1,1.1,1.5823
755,Heatwave,0.92,Low,Saket,8,1.059,1.212,1.12,1.08,1.04,1.6476
1982,Clear,0.66,High,Faridabad,14,0.9953,1.098,0.95,1.04,1.12,1.2447
758,Clear,0.96,High,Rohini,16,1.0108,1.236,0.95,1.06,1.04,1.2809
1985,Heatwave,0.39,High,Lajpat Nagar,17,1.0557,1.039,0.95,1.18,1.06,1.2743
756,Clear,0.58,Low,Saket,20,1.0201,1.074,1.12,1.08,1.22,1.5875
1964,Clear,0.73,Low,Noida Sector 18,0,1.006,1.119,1.12,1.1,1.02,1.4519
1965,Clear,0.52,High,Lajpat Nagar,9,0.9921,1.056,0.95,1.18,1.05,1.2396
767,Clear,0.49,High,Lajpat Nagar,11,1.0039,1.049,0.95,1.18,1.08,1.2761
1996,Rain,0.8,Medium,Noida Sector 18,21,1.0985,1.14,1.0,1.1,1.2,1.6864
1632,Clear,0.69,High,Saket,12,0.9734,1.107,0.95,1.08,1.15,1.2822
770,Clear,0.3,High,Lajpat Nagar,8,0.9798,1.03,0.95,1.18,1.04,1.1723
766,Clear,0.35,Medium,Saket,19,0.9826,1.035,1.0,1.08,1.18,1.3398
2016,Heatwave,0.99,Low,Dwarka,14,1.09,1.254,1.12,1.05,1.12,1.7684
1673,Clear,0.81,Low,Saket,8,1.0014,1.146,1.12,1.08,1.04,1.4239
2036,Heatwave,0.6,High,Noida Sector 18,16,1.0976,1.08,0.95,1.1,1.04,1.3165
785,Clear,0.47,High,Rohini,14,0.9918,1.047,0.95,1.06,1.12,1.1547
1683,Clear,0.53,Medium,Saket,0,0.9774,1.059,1.0,1.08,1.02,1.1511
2046,Clear,0.34,Medium,Connaught Place,11,0.9953,1.034,1.0,1.2,1.08,1.2765
2028,Clear,0.64,High,Lajpat Nagar,14,0.9576,1.092,0.95,1.18,1.12,1.3101
1690,Clear,0.32,Low,Connaught Place,6,1.0247,1.032,1.12,1.2,1.01,1.3934
2053,Smog,0.52,Low,Faridabad,13,1.0874,1.056,1.12,1.04,1.18,1.5392
2042,Clear,0.52,Low,Rohini,21,1.0249,1.056,1.12,1.06,1.2,1.5282
2059,Smog,0.88,High,Noida Sector 18,14,1.1335,1.188,0.95,1.1,1.12,1.5603
795,Fog,0.41,Medium,Rohini,14,1.138,1.041,1.0,1.06,1.12,1.4002
2065,Clear,0.75,High,Lajpat Nagar,21,0.9786,1.125,0.95,1.18,1.2,1.4943
2079,Smog,0.74,Low,Noida Sector 18,17,0.9786,1.122,1.12,1.1,1.06,1.4589
2081,Rain,0.34,High,Dwarka,23,1.1549,1.034,0.95,1.05,1.05,1.2538
796,Clear,0.8,High,Dwarka,21,0.9888,1.14,0.95,1.05,1.2,1.3447
809,Clear,0.89,Medium,Faridabad,21,1.0073,1.194,1.0,1.04,1.2,1.5314
1740,Clear,0.77,Low,Faridabad,16,0.9928,1.131,1.12,1.04,1.04,1.3639
2128,Clear,0.71,Medium,Rohini,8,1.039,1.113,1.0,1.06,1.04,1.2787
808,Clear,0.76,Medium,Connaught Place,13,0.9927,1.128,1.0,1.2,1.18,1.5954
2150,Clear,0.66,High,Saket,13,1.0032,1.098,0.95,1.08,1.18,1.3604
2099,Smog,0.63,Medium,Dwarka,23,1.1065,1.089,1.0,1.05,1.05,1.3194
820,Fog,0.62,Medium,Connaught Place,9,1.1625,1.086,1.0,1.2,1.05,1.6057
2169,Heatwave,0.67,High,Gurgaon CyberHub,13,1.0522,1.101,0.95,1.15,1.18,1.4761
1790,Clear,0.93,High,Dwarka,18,0.9846,1.218,0.95,1.05,1.1,1.2949
833,Fog,0.32,High,Noida Sector 18,22,1.2076,1.032,0.95,1.1,1.1,1.3988
844,Heatwave,0.56,High,Rohini,19,1.1322,1.068,0.95,1.06,1.18,1.4574
2184,Heatwave,0.36,High,Connaught Place,19,1.0766,1.036,0.95,1.2,1.18,1.4953
846,Heatwave,0.47,Medium,Rohini,10,1.1161,1.047,1.0,1.06,1.06,1.3007
2123,Rain,0.4,High,Faridabad,21,1.17,1.04,0.95,1.04,1.2,1.4253
845,Heatwave,0.45,High,Saket,21,1.0587,1.045,0.95,1.08,1.2,1.3504
2189,Smog,0.9,Medium,Dwarka,13,1.0536,1.2,1.0,1.05,1.18,1.6011
2143,Rain,0.64,High,Gurgaon CyberHub,15,1.0301,1.092,0.95,1.15,1.05,1.2631
1810,Heatwave,0.61,High,Faridabad,19,1.0395,1.083,0.95,1.04,1.18,1.3761
1806,Smog,0.88,High,Gurgaon CyberHub,10,1.0766,1.188,0.95,1.15,1.06,1.532
1819,Clear,0.97,Low,Lajpat Nagar,18,1.0248,1.242,1.12,1.18,1.1,1.8741
1823,Smog,0.44,Low,Rohini,18,1.0286,1.044,1.12,1.06,1.1,1.4154
865,Clear,0.86,Medium,Connaught Place,18,1.012,1.176,1.0,1.2,1.1,1.5635
866,Heatwave,0.45,High,Dwarka,20,1.0713,1.045,0.95,1.05,1.22,1.3138
2176,Clear,0.72,High,Gurgaon CyberHub,19,1.0064,1.116,0.95,1.15,1.18,1.3879
868,Clear,0.78,High,Saket,16,0.9863,1.134,0.95,1.08,1.04,1.2062
1839,Clear,0.64,Medium,Dwarka,16,0.9671,1.092,1.0,1.05,1.04,1.2
2199,Smog,0.63,Medium,Saket,14,1.0881,1.089,1.0,1.08,1.12,1.4065
1865,Clear,0.85,High,Faridabad,17,1.009,1.17,0.95,1.04,1.06,1.2512
1871,Smog,0.94,Medium,Rohini,13,1.0459,1.224,1.0,1.06,1.18,1.5844
2227,Clear,0.79,Low,Lajpat Nagar,13,0.977,1.137,1.12,1.18,1.18,1.7626
892,Rain,0.76,Low,Gurgaon CyberHub,21,1.2618,1.128,1.12,1.15,1.2,2.1743
2292,Rain,0.54,High,Lajpat Nagar,13,1.1187,1.062,0.95,1.18,1.18,1.6119
2232,Rain,0.49,High,Dwarka,10,1.1668,1.049,0.95,1.05,1.06,1.2881
889,Heatwave,0.54,Medium,Saket,11,1.0722,1.062,1.0,1.08,1.08,1.3222
1884,Heatwave,0.38,Low,Rohini,23,1.0919,1.038,1.12,1.06,1.05,1.3896
2313,Clear,0.44,Low,Faridabad,9,1.0217,1.044,1.12,1.04,1.05,1.2985
906,Fog,0.32,Low,Connaught Place,22,1.1648,1.032,1.12,1.2,1.1,1.8165
2265,Clear,0.53,Low,Dwarka,18,1.0073,1.059,1.12,1.05,1.1,1.4014
1888,Smog,0.72,High,Rohini,13,1.0833,1.116,0.95,1.06,1.18,1.4294
910,Smog,0.37,Medium,Rohini,0,1.1388,1.037,1.0,1.06,1.02,1.266
2334,Clear,0.93,High,Noida Sector 18,15,0.9876,1.218,0.95,1.1,1.05,1.275
916,Heatwave,0.39,Low,Saket,0,1.109,1.039,1.12,1.08,1.02,1.4953
1919,Smog,0.96,Medium,Gurgaon CyberHub,11,1.1625,1.236,1.0,1.15,1.08,1.7827
913,Clear,0.52,High,Gurgaon CyberHub,17,0.9939,1.056,0.95,1.15,1.06,1.2312
2364,Fog,0.35,Low,Lajpat Nagar,14,1.1081,1.035,1.12,1.18,1.12,1.7118
2376,Clear,0.42,Medium,Gurgaon CyberHub,20,0.9918,1.042,1.0,1.15,1.22,1.4453
924,Clear,0.78,Low,Saket,12,1.0026,1.134,1.12,1.08,1.15,1.5694
2401,Clear,0.63,Low,Saket,17,1.0114,1.089,1.12,1.08,1.06,1.3826
934,Smog,0.78,Medium,Noida Sector 18,11,1.107,1.134,1.0,1.1,1.08,1.432
1953,Clear,0.5,Medium,Noida Sector 18,11,0.9918,1.05,1.0,1.1,1.08,1.257
2393,Clear,0.94,High,Lajpat Nagar,21,0.9848,1.224,0.95,1.18,1.2,1.5758
2429,Smog,0.37,Medium,Connaught Place,14,1.1009,1.037,1.0,1.2,1.12,1.5356
2431,Heatwave,0.74,Low,Connaught Place,12,1.036,1.122,1.12,1.2,1.15,1.8612
2413,Rain,0.97,Low,Faridabad,19,1.2243,1.242,1.12,1.04,1.18,2.0781
2427,Clear,0.43,High,Dwarka,14,0.9515,1.043,0.95,1.05,1.12,1.1651
944,Heatwave,0.65,High,Dwarka,13,1.0769,1.095,0.95,1.05,1.18,1.3389
941,Fog,0.36,Medium,Lajpat Nagar,21,1.1269,1.036,1.0,1.18,1.2,1.6363
2503,Clear,0.38,Medium,Gurgaon CyberHub,21,0.9934,1.038,1.0,1.15,1.2,1.4342
956,Clear,0.66,High,Saket,8,1.0108,1.098,0.95,1.08,1.04,1.1549
2001,Smog,0.81,Low,Gurgaon CyberHub,9,1.1736,1.146,1.12,1.15,1.05,1.8293
2525,Smog,0.4,High,Saket,19,1.0748,1.04,0.95,1.08,1.18,1.3504
2468,Clear,0.37,Low,Lajpat Nagar,22,1.0112,1.037,1.12,1.18,1.1,1.4689
2038,Clear,0.42,High,Lajpat Nagar,19,0.9951,1.042,0.95,1.18,1.18,1.3688
2489,Clear,0.53,Medium,Rohini,20,0.9931,1.059,1.0,1.06,1.22,1.3301
2576,Clear,0.87,Low,Connaught Place,12,1.0097,1.182,1.12,1.2,1.15,1.8884
2491,Smog,0.69,Low,Noida Sector 18,21,1.0673,1.107,1.12,1.1,1.2,1.7335
2581,Rain,0.81,High,Dwarka,17,1.1965,1.146,0.95,1.05,1.06,1.414
2596,Clear,0.83,Medium,Saket,19,0.9711,1.158,1.0,1.08,1.18,1.3964
973,Clear,0.45,Low,Lajpat Nagar,13,0.9714,1.045,1.12,1.18,1.18,1.5623
974,Fog,0.5,High,Lajpat Nagar,15,1.2116,1.05,0.95,1.18,1.05,1.5152
986,Smog,0.84,Medium,Faridabad,22,1.064,1.164,1.0,1.04,1.1,1.414
2061,Smog,0.95,High,Lajpat Nagar,23,1.0774,1.23,0.95,1.18,1.05,1.6005
2622,Smog,0.45,Medium,Faridabad,17,1.039,1.045,1.0,1.04,1.06,1.1617
2076,Clear,0.97,Medium,Faridabad,10,1.0189,1.242,1.0,1.04,1.06,1.3651
2564,Smog,0.48,Medium,Lajpat Nagar,16,1.1043,1.048,1.0,1.18,1.04,1.3926
2557,Smog,0.92,High,Lajpat Nagar,12,1.0431,1.212,0.95,1.18,1.15,1.6376
991,Heatwave,0.98,High,Dwarka,11,1.0844,1.248,0.95,1.05,1.08,1.4993
2565,Clear,0.31,Low,Lajpat Nagar,12,0.9968,1.031,1.12,1.18,1.15,1.5334
2662,Rain,0.58,Medium,Rohini,11,1.2154,1.074,1.0,1.06,1.08,1.5009
2568,Smog,0.35,Low,Lajpat Nagar,13,1.1154,1.035,1.12,1.18,1.18,1.8411
2578,Smog,0.87,High,Rohini,12,1.1542,1.182,0.95,1.06,1.15,1.5791
2120,Smog,0.93,Low,Faridabad,20,1.0928,1.218,1.12,1.04,1.22,1.8863
2677,Clear,0.94,Medium,Rohini,12,0.9997,1.224,1.0,1.06,1.15,1.5397
2595,Smog,0.92,High,Noida Sector 18,16,1.0902,1.212,0.95,1.1,1.04,1.4382
2148,Fog,0.34,High,Rohini,15,1.1649,1.034,0.95,1.06,1.05,1.272
2620,Clear,0.39,Low,Faridabad,14,1.0353,1.039,1.12,1.04,1.12,1.4155
1014,Heatwave,0.69,Low,Dwarka,22,1.0882,1.107,1.12,1.05,1.1,1.511
2628,Smog,0.56,Medium,Lajpat Nagar,23,1.1853,1.068,1.0,1.18,1.05,1.5417
2756,Clear,0.83,Medium,Rohini,19,1.0097,1.158,1.0,1.06,1.18,1.4919
2772,Smog,0.59,High,Rohini,13,1.1044,1.077,0.95,1.06,1.18,1.4228
2776,Clear,0.32,Low,Rohini,22,0.9939,1.032,1.12,1.06,1.1,1.3132
1030,Clear,0.48,High,Dwarka,15,1.0012,1.048,0.95,1.05,1.05,1.1208
2815,Clear,0.31,Low,Saket,19,0.991,1.031,1.12,1.08,1.18,1.4035
2683,Clear,0.63,High,Gurgaon CyberHub,15,0.9751,1.089,0.95,1.15,1.05,1.2087
2705,Smog,0.79,High,Rohini,11,1.1392,1.137,0.95,1.06,1.08,1.4028
2836,Fog,0.81,Medium,Lajpat Nagar,20,1.1725,1.146,1.0,1.18,1.22,1.8881
2713,Smog,0.46,Medium,Saket,5,1.0257,1.046,1.0,1.08,1.0,1.1672
2845,Clear,0.53,Low,Noida Sector 18,12,0.9808,1.059,1.12,1.1,1.15,1.4806
1050,Clear,0.83,Low,Rohini,9,0.9867,1.158,1.12,1.06,1.05,1.4326
2291,Fog,0.69,Low,Noida Sector 18,12,1.1899,1.107,1.12,1.1,1.15,1.8579
2727,Clear,0.93,High,Noida Sector 18,14,0.9843,1.218,0.95,1.1,1.12,1.423
2295,Smog,0.55,High,Connaught Place,20,1.1219,1.065,0.95,1.2,1.22,1.6766
2783,Smog,0.36,High,Faridabad,14,1.0749,1.036,0.95,1.04,1.12,1.2461
2894,Rain,0.59,Low,Noida Sector 18,12,1.2395,1.077,1.12,1.1,1.15,1.8899
1052,Rain,0.49,Low,Faridabad,19,1.1749,1.049,1.12,1.04,1.18,1.7193
2304,Fog,0.57,Medium,Lajpat Nagar,19,1.1197,1.071,1.0,1.18,1.18,1.6176
2302,Fog,0.7,Medium,Saket,19,1.1885,1.11,1.0,1.08,1.18,1.6821
2312,Smog,0.52,High,Noida Sector 18,18,1.1487,1.056,0.95,1.1,1.1,1.3988
2932,Smog,0.6,Low,Connaught Place,13,1.0368,1.08,1.12,1.2,1.18,1.802
2814,Clear,0.68,Medium,Dwarka,12,1.0138,1.104,1.0,1.05,1.15,1.3602
1070,Clear,0.4,High,Connaught Place,7,1.009,1.04,0.95,1.2,1.02,1.187
2327,Fog,0.58,Medium,Connaught Place,13,1.1999,1.074,1.0,1.2,1.18,1.8632
2935,Smog,0.44,High,Lajpat Nagar,18,1.1003,1.044,0.95,1.18,1.1,1.4443
2351,Smog,0.67,High,Lajpat Nagar,21,1.0806,1.101,0.95,1.18,1.2,1.5567
2945,Rain,0.78,High,Saket,12,1.1502,1.134,0.95,1.08,1.15,1.4988
2397,Fog,0.55,High,Lajpat Nagar,11,1.1266,1.065,0.95,1.18,1.08,1.4301
2856,Fog,0.83,High,Saket,12,1.1579,1.158,0.95,1.08,1.15,1.5909
2970,Clear,0.56,Low,Noida Sector 18,9,0.967,1.068,1.12,1.1,1.05,1.3406
2866,Heatwave,0.6,Low,Connaught Place,20,1.0722,1.08,1.12,1.2,1.22,1.9081
2400,Rain,0.74,High,Noida Sector 18,19,1.1664,1.122,0.95,1.1,1.18,1.6124
2417,Smog,0.69,High,Rohini,12,1.0148,1.107,0.95,1.06,1.15,1.3283
1108,Rain,0.35,High,Lajpat Nagar,21,1.128,1.035,0.95,1.18,1.2,1.5702
2885,Smog,0.83,High,Rohini,12,1.056,1.158,0.95,1.06,1.15,1.3975
2433,Clear,0.88,High,Faridabad,14,0.9847,1.188,0.95,1.04,1.12,1.2975
1126,Smog,0.63,Low,Connaught Place,17,1.0496,1.089,1.12,1.2,1.06,1.575
3043,Clear,0.71,Medium,Noida Sector 18,8,0.9963,1.113,1.0,1.1,1.04,1.2873
2892,Clear,0.82,High,Lajpat Nagar,18,0.9781,1.152,0.95,1.18,1.1,1.3746
3048,Rain,0.92,Medium,Lajpat Nagar,16,1.0756,1.212,1.0,1.18,1.04,1.611
2449,Rain,0.92,Medium,Connaught Place,12,1.2059,1.212,1.0,1.2,1.15,2.0083
1133,Smog,0.76,Medium,Rohini,19,1.0648,1.128,1.0,1.06,1.18,1.5258
1135,Heatwave,0.49,High,Gurgaon CyberHub,19,1.0842,1.049,0.95,1.15,1.18,1.4065
2898,Smog,0.43,Medium,Saket,7,1.1785,1.043,1.0,1.08,1.02,1.4035
3052,Heatwave,0.83,High,Rohini,0,1.0978,1.158,0.95,1.06,1.02,1.2652
2940,Clear,0.46,Medium,Gurgaon CyberHub,12,0.9837,1.046,1.0,1.15,1.15,1.3404
2475,Clear,0.89,High,Noida Sector 18,21,1.0481,1.194,0.95,1.1,1.2,1.6022
2476,Clear,1.0,High,Gurgaon CyberHub,18,1.0136,1.26,0.95,1.15,1.1,1.5293
1150,Rain,0.68,Medium,Saket,11,1.1168,1.104,1.0,1.08,1.08,1.4776
2483,Rain,0.87,Low,Noida Sector 18,13,1.3189,1.182,1.12,1.1,1.18,2.2757
1153,Clear,0.87,Medium,Gurgaon CyberHub,13,0.99,1.182,1.0,1.15,1.18,1.5851
3092,Rain,0.42,High,Lajpat Nagar,21,1.1316,1.042,0.95,1.18,1.2,1.6431
2986,Clear,0.78,Medium,Gurgaon CyberHub,20,0.9832,1.134,1.0,1.15,1.22,1.5522
3110,Clear,0.99,Low,Faridabad,15,0.9772,1.254,1.12,1.04,1.05,1.5217
1165,Clear,0.34,High,Noida Sector 18,17,1.0127,1.034,0.95,1.1,1.06,1.1566
3114,Smog,0.9,High,Faridabad,21,1.1004,1.2,0.95,1.04,1.2,1.5269
3130,Fog,0.4,Medium,Rohini,12,1.1962,1.04,1.0,1.06,1.15,1.5305
2541,Smog,0.41,Medium,Saket,19,1.1148,1.041,1.0,1.08,1.18,1.4923
3133,Rain,0.81,Low,Dwarka,18,1.2276,1.146,1.12,1.05,1.1,1.8084
3040,Heatwave,0.96,Medium,Saket,10,1.0645,1.236,1.0,1.08,1.06,1.5358
3134,Smog,0.51,Medium,Saket,15,1.0735,1.053,1.0,1.08,1.05,1.2309
1176,Clear,0.88,Medium,Rohini,20,1.0598,1.188,1.0,1.06,1.22,1.651
3147,Clear,0.73,Low,Gurgaon CyberHub,21,0.9897,1.119,1.12,1.15,1.2,1.68
3163,Clear,0.99,High,Faridabad,14,1.0407,1.254,0.95,1.04,1.12,1.4867
3059,Fog,0.46,High,Faridabad,16,1.0808,1.046,0.95,1.04,1.04,1.1668
3067,Clear,0.41,Low,Gurgaon CyberHub,21,0.9782,1.041,1.12,1.15,1.2,1.5636
3184,Smog,0.99,High,Noida Sector 18,16,1.181,1.254,0.95,1.1,1.04,1.5971
1185,Fog,0.32,Medium,Gurgaon CyberHub,22,1.1914,1.032,1.0,1.15,1.1,1.5187
1196,Clear,0.31,Low,Faridabad,23,1.0107,1.031,1.12,1.04,1.05,1.3096
3210,Clear,0.35,Medium,Lajpat Nagar,2,0.9971,1.035,1.0,1.18,1.0,1.2158
3094,Clear,0.41,High,Faridabad,18,1.0167,1.041,0.95,1.04,1.1,1.1624
3211,Heatwave,0.68,Medium,Rohini,13,1.0913,1.104,1.0,1.06,1.18,1.5244
1199,Heatwave,0.53,Low,Faridabad,12,1.0841,1.059,1.12,1.04,1.15,1.5088
3223,Heatwave,0.79,High,Saket,11,1.1137,1.137,0.95,1.08,1.08,1.3661
3105,Clear,0.48,Medium,Gurgaon CyberHub,19,0.9965,1.048,1.0,1.15,1.18,1.4391
1198,Clear,0.9,Medium,Lajpat Nagar,21,1.0184,1.2,1.0,1.18,1.2,1.77
3119,Smog,0.6,High,Noida Sector 18,7,1.0905,1.08,0.95,1.1,1.02,1.2522
3108,Heatwave,0.52,Medium,Lajpat Nagar,0,1.1231,1.056,1.0,1.18,1.02,1.3961
2598,Clear,0.91,Medium,Noida Sector 18,7,1.0117,1.206,1.0,1.1,1.02,1.3426
2593,Clear,0.99,High,Noida Sector 18,20,1.0413,1.254,0.95,1.1,1.22,1.6514
3246,Smog,0.82,Low,Faridabad,15,1.2069,1.152,1.12,1.04,1.05,1.6746
3120,Clear,0.45,High,Rohini,10,1.0219,1.045,0.95,1.06,1.06,1.1365
1200,Clear,0.89,Low,Faridabad,11,1.0218,1.194,1.12,1.04,1.08,1.4779
3248,Heatwave,0.73,Medium,Faridabad,19,1.1051,1.119,1.0,1.04,1.18,1.5402
3256,Heatwave,0.9,High,Rohini,13,0.9889,1.2,0.95,1.06,1.18,1.4042
2613,Clear,0.39,Medium,Lajpat Nagar,19,0.9836,1.039,1.0,1.18,1.18,1.4232
3264,Clear,0.43,High,Dwarka,12,0.9759,1.043,0.95,1.05,1.15,1.1524
3268,Clear,0.61,High,Noida Sector 18,14,1.0211,1.083,0.95,1.1,1.12,1.2997
3269,Clear,0.99,Medium,Noida Sector 18,14,0.9791,1.254,1.0,1.1,1.12,1.5172
3274,Clear,0.77,Medium,Noida Sector 18,13,1.0391,1.131,1.0,1.1,1.18,1.5649
3157,Rain,0.68,Medium,Saket,14,1.1932,1.104,1.0,1.08,1.12,1.5743
1231,Smog,0.61,Medium,Dwarka,11,1.1198,1.083,1.0,1.05,1.08,1.3635
1238,Clear,0.55,Medium,Connaught Place,14,0.9784,1.065,1.0,1.2,1.12,1.4026
3181,Clear,0.51,Medium,Saket,8,0.963,1.053,1.0,1.08,1.04,1.1843
