order_id,merchant_id,zone,cart_items,structural_minimum_time_sec,historical_speed_index
2397,NCR_M51294,Lajpat Nagar,1,174.0,0.75
2856,NCR_M95982,Saket,1,609.07,1.13
2970,NCR_M78782,Noida Sector 18,1,376.94,0.94
2866,NCR_M60404,Connaught Place,1,197.22,1.14
2400,NCR_M29125,Noida Sector 18,1,181.93,1.13
2417,NCR_M95436,Rohini,1,332.92,1.16
1108,NCR_M43920,Lajpat Nagar,1,329.67,0.81
2885,NCR_M35248,Rohini,1,263.94,1.06
2433,NCR_M94759,Faridabad,1,526.64,1.16
1126,NCR_M91748,Connaught Place,1,411.74,1.19
3043,NCR_M62753,Noida Sector 18,1,375.84,1.08
2892,NCR_M56574,Lajpat Nagar,1,258.72,0.88
3048,NCR_M59102,Lajpat Nagar,1,380.24,0.98
2449,NCR_M26647,Connaught Place,1,373.38,0.98
1133,NCR_M23050,Rohini,1,354.96,0.87
1135,NCR_M79606,Gurgaon CyberHub,1,278.4,1.16
2898,NCR_M98117,Saket,1,119.04,0.93
3052,NCR_M97380,Rohini,1,413.6,0.94
2940,NCR_M68386,Gurgaon CyberHub,1,294.78,1.02
2475,NCR_M40159,Noida Sector 18,1,398.75,1.25
2476,NCR_M65418,Gurgaon CyberHub,1,112.2,1.02
1150,NCR_M23290,Saket,1,169.6,0.8
2483,NCR_M9824,Noida Sector 18,1,538.2,1.17
1153,NCR_M60161,Gurgaon CyberHub,1,441.65,1.21
3092,NCR_M41976,Lajpat Nagar,1,278.64,0.86
2986,NCR_M9541,Gurgaon CyberHub,1,233.22,0.78
3110,NCR_M16365,Faridabad,1,205.64,0.97
1165,NCR_M4612,Noida Sector 18,1,353.99,0.91
3114,NCR_M27664,Faridabad,1,345.21,1.11
3130,NCR_M51992,Rohini,1,482.85,1.11
2541,NCR_M57680,Saket,1,166.5,0.9
3133,NCR_M30978,Dwarka,1,195.92,0.79
3040,NCR_M94705,Saket,1,112.8,1.2
3134,NCR_M49116,Saket,1,427.35,1.11
1176,NCR_M91008,Rohini,1,538.33,1.01
3147,NCR_M88224,Gurgaon CyberHub,1,129.48,0.83
3163,NCR_M60891,Faridabad,1,257.0,1.0
3059,NCR_M66388,Faridabad,1,545.9,1.06
3067,NCR_M18072,Gurgaon CyberHub,1,443.39,1.01
3184,NCR_M59276,Noida Sector 18,1,181.05,0.85
1185,NCR_M72370,Gurgaon CyberHub,1,474.98,1.27
1196,NCR_M11939,Faridabad,1,126.14,1.19
3210,NCR_M35196,Lajpat Nagar,1,54.0,0.9
3094,NCR_M91681,Faridabad,1,60.76,0.98
3211,NCR_M4001,Rohini,1,510.3,1.26
1199,NCR_M70589,Faridabad,1,423.75,1.25
3223,NCR_M93611,Saket,1,127.26,1.01
3105,NCR_M97857,Gurgaon CyberHub,1,67.84,1.06
1198,NCR_M38305,Lajpat Nagar,1,231.57,0.93
3119,NCR_M69450,Noida Sector 18,1,87.33,0.71
3108,NCR_M82987,Lajpat Nagar,1,339.72,1.14
2598,NCR_M89644,Noida Sector 18,1,210.68,0.92
2593,NCR_M20765,Noida Sector 18,1,430.08,1.28
3246,NCR_M86028,Faridabad,1,591.7,1.22
3120,NCR_M38495,Rohini,1,369.72,1.17
1200,NCR_M3374,Faridabad,1,316.68,0.78
3248,NCR_M12162,Faridabad,1,366.52,0.77
3256,NCR_M97533,Rohini,1,51.0,0.85
2613,NCR_M92659,Lajpat Nagar,1,285.76,0.76
3264,NCR_M27351,Dwarka,1,155.8,0.82
3268,NCR_M93009,Noida Sector 18,1,404.95,0.89
3269,NCR_M94298,Noida Sector 18,1,517.29,1.29
3274,NCR_M25352,Noida Sector 18,1,316.48,0.86
3157,NCR_M88669,Saket,1,423.0,0.94
1231,NCR_M15306,Dwarka,1,435.5,1.3
1238,NCR_M75354,Connaught Place,1,296.7,0.86
3181,NCR_M76798,Saket,1,432.96,1.23
1240,NCR_M65954,Saket,1,472.77,1.03
1229,NCR_M57459,Connaught Place,1,70.06,1.13
2649,NCR_M20359,Dwarka,1,520.59,1.11
3193,NCR_M3268,Gurgaon CyberHub,1,219.48,0.93
3311,NCR_M82746,Gurgaon CyberHub,1,261.33,0.93
2652,NCR_M89589,Lajpat Nagar,1,300.08,1.21
1247,NCR_M38514,Gurgaon CyberHub,1,345.0,1.0
3209,NCR_M26093,Faridabad,1,229.08,0.83
1250,NCR_M11339,Gurgaon CyberHub,1,205.92,0.99
3329,NCR_M413,Connaught Place,1,383.16,1.03
1242,NCR_M7544,Faridabad,1,298.89,1.23
3263,NCR_M33497,Faridabad,1,246.05,0.95
1263,NCR_M60693,Dwarka,1,440.36,1.09
1261,NCR_M89085,Saket,1,81.74,1.22
3371,NCR_M92921,Lajpat Nagar,1,404.21,0.83
2718,NCR_M44426,Gurgaon CyberHub,1,250.24,0.92
2719,NCR_M38757,Lajpat Nagar,1,421.21,0.73
3410,NCR_M18889,Noida Sector 18,1,151.32,0.78
3350,NCR_M35736,Lajpat Nagar,1,309.76,1.21
1278,NCR_M47296,Gurgaon CyberHub,1,456.28,1.22
2748,NCR_M83043,Faridabad,1,107.91,0.99
2751,NCR_M86000,Noida Sector 18,1,518.75,1.25
3364,NCR_M17956,Lajpat Nagar,1,110.24,1.06
1286,NCR_M37842,Dwarka,1,310.65,0.95
2754,NCR_M70641,Dwarka,1,341.01,0.81
2764,NCR_M65511,Gurgaon CyberHub,1,576.0,1.2
3525,NCR_M34912,Rohini,1,350.55,0.95
3389,NCR_M59032,Lajpat Nagar,1,368.55,0.81
3391,NCR_M88727,Gurgaon CyberHub,1,301.0,0.86
3520,NCR_M7358,Lajpat Nagar,1,436.16,1.16
3529,NCR_M32480,Connaught Place,1,140.58,0.99
2789,NCR_M61477,Connaught Place,1,105.91,1.19
1298,NCR_M44812,Lajpat Nagar,1,105.41,1.27
1304,NCR_M36209,Gurgaon CyberHub,1,378.3,0.97
2792,NCR_M20151,Faridabad,1,362.25,1.05
3561,NCR_M71181,Noida Sector 18,1,523.52,1.28
3425,NCR_M43287,Saket,1,257.88,0.84
2801,NCR_M68451,Saket,1,397.2,1.2
3430,NCR_M21353,Faridabad,1,326.57,1.13
3573,NCR_M55070,Dwarka,1,400.2,1.16
3450,NCR_M14398,Connaught Place,1,185.25,0.75
2817,NCR_M41556,Dwarka,1,582.93,1.27
3453,NCR_M46960,Rohini,1,445.47,0.93
1331,NCR_M729,Dwarka,1,317.89,0.83
1338,NCR_M50518,Saket,1,395.9,1.07
2828,NCR_M66235,Saket,1,276.64,1.04
3494,NCR_M39955,Gurgaon CyberHub,1,48.98,0.79
3503,NCR_M47281,Noida Sector 18,1,67.08,0.86
3533,NCR_M79460,Faridabad,1,466.44,0.78
3633,NCR_M16780,Saket,1,513.62,1.22
1362,NCR_M63933,Rohini,1,78.57,0.97
3658,NCR_M72937,Faridabad,1,129.21,0.73
2872,NCR_M24467,Rohini,1,521.22,1.19
1365,NCR_M36940,Dwarka,1,335.32,1.01
2876,NCR_M69897,Noida Sector 18,1,438.75,1.25
3679,NCR_M35271,Lajpat Nagar,1,276.12,0.78
3597,NCR_M59164,Gurgaon CyberHub,1,233.18,0.89
3691,NCR_M82638,Gurgaon CyberHub,1,524.8,1.28
1372,NCR_M51935,Dwarka,1,467.36,0.92
3699,NCR_M64896,Connaught Place,1,556.92,1.17
3693,NCR_M32308,Gurgaon CyberHub,1,568.96,1.27
1373,NCR_M54099,Connaught Place,1,422.75,0.95
3705,NCR_M60922,Rohini,1,298.69,1.19
3601,NCR_M5487,Dwarka,1,416.25,1.25
1370,NCR_M8336,Faridabad,1,434.01,1.11
1376,NCR_M86901,Noida Sector 18,1,350.62,0.94
1381,NCR_M89113,Noida Sector 18,1,261.8,0.77
2975,NCR_M97204,Faridabad,1,238.64,0.76
3645,NCR_M11131,Saket,1,460.41,1.03
1396,NCR_M87509,Saket,1,495.6,1.18
3793,NCR_M60567,Saket,1,291.1,0.82
3648,NCR_M66704,Gurgaon CyberHub,1,409.5,0.91
3650,NCR_M27193,Connaught Place,1,360.57,1.01
3663,NCR_M1063,Dwarka,1,56.07,0.89
3677,NCR_M84077,Gurgaon CyberHub,1,450.12,1.21
3022,NCR_M89781,Dwarka,1,296.56,0.88
1417,NCR_M21546,Dwarka,1,176.22,0.89
3714,NCR_M21690,Noida Sector 18,1,391.23,0.81
3735,NCR_M11175,Faridabad,1,563.68,1.04
3872,NCR_M88462,Saket,1,342.0,0.9
1429,NCR_M9349,Connaught Place,1,317.2,1.3
1431,NCR_M23715,Noida Sector 18,1,329.68,1.04
3068,NCR_M38103,Connaught Place,1,294.4,0.8
3815,NCR_M74461,Faridabad,1,141.75,1.05
3811,NCR_M89931,Dwarka,1,255.06,1.09
3941,NCR_M6802,Saket,1,292.6,0.77
1439,NCR_M72268,Saket,1,153.26,0.79
3821,NCR_M48137,Faridabad,1,542.72,1.28
1450,NCR_M23626,Faridabad,1,269.67,0.89
3977,NCR_M82874,Connaught Place,1,172.27,1.07
3113,NCR_M72593,Rohini,1,269.45,0.85
1451,NCR_M77053,Lajpat Nagar,1,317.34,1.29
3993,NCR_M44262,Dwarka,1,409.5,0.9
3125,NCR_M1543,Dwarka,1,344.52,0.99
3902,NCR_M21678,Gurgaon CyberHub,1,341.0,1.24
1464,NCR_M46733,Gurgaon CyberHub,1,89.64,0.83
1462,NCR_M50344,Gurgaon CyberHub,1,112.1,1.18
3953,NCR_M39082,Connaught Place,1,627.9,1.05
1472,NCR_M62857,Dwarka,1,167.48,0.79
1473,NCR_M93106,Noida Sector 18,1,372.96,1.11
3972,NCR_M88859,Lajpat Nagar,1,425.7,1.1
3979,NCR_M19066,Rohini,1,77.52,1.02
3981,NCR_M83461,Gurgaon CyberHub,1,444.29,0.77
1483,NCR_M88093,Lajpat Nagar,1,246.75,0.75
3226,NCR_M54694,Saket,1,128.02,0.74
4072,NCR_M26963,Noida Sector 18,1,321.86,0.77
3232,NCR_M28296,Gurgaon CyberHub,1,457.84,0.97
3249,NCR_M13808,Dwarka,1,247.1,0.7
4103,NCR_M42349,Rohini,1,445.71,0.83
4107,NCR_M26433,Gurgaon CyberHub,1,71.1,0.9
1502,NCR_M83286,Connaught Place,1,326.7,0.9
1498,NCR_M91793,Connaught Place,1,481.08,1.14
4119,NCR_M57855,Lajpat Nagar,1,426.12,1.06
4086,NCR_M40263,Lajpat Nagar,1,111.72,1.14
3252,NCR_M37081,Noida Sector 18,1,533.52,1.08
3254,NCR_M1325,Faridabad,1,199.52,1.16
4121,NCR_M91268,Noida Sector 18,1,650.67,1.23
3259,NCR_M35910,Dwarka,1,457.84,1.18
4087,NCR_M89340,Dwarka,1,79.12,0.92
1509,NCR_M19871,Faridabad,1,484.15,1.15
3288,NCR_M34579,Rohini,1,273.7,0.85
4104,NCR_M72125,Noida Sector 18,1,514.15,0.91
1511,NCR_M26791,Connaught Place,1,133.34,1.18
1513,NCR_M25290,Saket,1,482.46,1.29
4153,NCR_M55130,Gurgaon CyberHub,1,653.9,1.3
1527,NCR_M93715,Rohini,1,446.81,0.91
3305,NCR_M94247,Faridabad,1,518.02,1.18
4133,NCR_M15486,Connaught Place,1,394.8,1.05
1535,NCR_M44483,Lajpat Nagar,1,567.24,1.16
1537,NCR_M86189,Rohini,1,305.91,1.03
4201,NCR_M4749,Gurgaon CyberHub,1,336.68,0.76
1536,NCR_M86770,Faridabad,1,371.29,1.07
1538,NCR_M9436,Connaught Place,1,491.0,1.0
4174,NCR_M3710,Lajpat Nagar,1,301.99,1.01
4213,NCR_M30356,Gurgaon CyberHub,1,117.0,0.9
4195,NCR_M55772,Connaught Place,1,517.32,1.08
1542,NCR_M57800,Dwarka,1,117.8,1.24
4216,NCR_M13117,Noida Sector 18,1,146.16,0.84
1559,NCR_M25471,Rohini,1,186.96,0.76
1558,NCR_M42345,Dwarka,1,351.12,0.84
1555,NCR_M42919,Rohini,1,487.32,1.24
4245,NCR_M52225,Rohini,1,94.77,1.17
1574,NCR_M39299,Faridabad,1,313.75,1.25
1571,NCR_M80220,Rohini,1,456.0,1.14
1576,NCR_M61630,Rohini,1,298.53,0.93
4263,NCR_M66041,Noida Sector 18,1,286.77,0.79
1577,NCR_M99519,Gurgaon CyberHub,1,484.5,1.14
1588,NCR_M99836,Rohini,1,318.6,0.9
1593,NCR_M28017,Saket,1,283.8,1.29
1605,NCR_M23961,Dwarka,1,330.26,0.98
4289,NCR_M33592,Saket,1,135.24,0.98
4329,NCR_M82849,Gurgaon CyberHub,1,106.6,0.82
1616,NCR_M67642,Dwarka,1,344.76,1.02
1613,NCR_M36396,Rohini,1,393.3,0.95
1625,NCR_M22701,Faridabad,1,533.76,0.96
1631,NCR_M34621,Dwarka,1,267.52,0.88
4393,NCR_M20560,Rohini,1,312.0,0.75
4354,NCR_M93046,Gurgaon CyberHub,1,255.2,1.1
1637,NCR_M93397,Noida Sector 18,1,378.88,1.28
1628,NCR_M61643,Rohini,1,222.3,1.14
1633,NCR_M76540,Noida Sector 18,1,284.76,1.13
4369,NCR_M21733,Connaught Place,1,346.81,0.79
4370,NCR_M91363,Connaught Place,1,228.54,0.78
4423,NCR_M30355,Rohini,1,366.56,0.79
1649,NCR_M13844,Connaught Place,1,74.8,1.1
4374,NCR_M71727,Noida Sector 18,1,264.04,0.92
4438,NCR_M17641,Lajpat Nagar,1,110.05,0.71
3518,NCR_M52529,Saket,1,401.86,0.71
4376,NCR_M38414,Faridabad,1,86.58,1.11
1653,NCR_M52639,Lajpat Nagar,1,252.86,0.94
1657,NCR_M52737,Rohini,1,727.04,1.28
1663,NCR_M68867,Faridabad,1,395.36,1.12
1662,NCR_M19088,Gurgaon CyberHub,1,423.72,1.07
4409,NCR_M41431,Connaught Place,1,345.75,0.75
4464,NCR_M24505,Noida Sector 18,1,101.65,0.95
4465,NCR_M7115,Lajpat Nagar,1,254.87,0.77
4416,NCR_M78860,Saket,1,255.96,0.79
3566,NCR_M99658,Noida Sector 18,1,259.2,0.72
1678,NCR_M10976,Rohini,1,183.75,0.75
4474,NCR_M11024,Connaught Place,1,333.63,0.99
3576,NCR_M21448,Noida Sector 18,1,348.87,0.87
3572,NCR_M90470,Gurgaon CyberHub,1,316.66,0.71
1685,NCR_M23960,Connaught Place,1,349.89,1.07
4442,NCR_M66204,Noida Sector 18,1,513.7,1.1
1686,NCR_M29704,Rohini,1,168.63,0.73
1689,NCR_M9338,Lajpat Nagar,1,503.75,1.25
4487,NCR_M46428,Noida Sector 18,1,135.15,0.85
4488,NCR_M61530,Gurgaon CyberHub,1,187.61,0.73
1695,NCR_M84666,Lajpat Nagar,1,574.66,1.18
4511,NCR_M31922,Saket,1,107.52,0.84
4469,NCR_M33308,Faridabad,1,113.4,0.84
4513,NCR_M27356,Gurgaon CyberHub,1,282.15,0.95
4545,NCR_M4836,Faridabad,1,396.0,0.9
4554,NCR_M20160,Rohini,1,162.45,0.95
1718,NCR_M47606,Lajpat Nagar,1,506.11,1.07
1721,NCR_M38089,Noida Sector 18,1,396.48,1.12
4560,NCR_M78753,Noida Sector 18,1,369.6,0.8
4577,NCR_M55285,Faridabad,1,319.2,0.8
1728,NCR_M57044,Lajpat Nagar,1,338.35,1.01
4606,NCR_M35548,Saket,1,363.8,1.07
4566,NCR_M97008,Noida Sector 18,1,370.7,1.1
4567,NCR_M82845,Faridabad,1,343.1,0.94
4601,NCR_M27533,Connaught Place,1,461.16,1.26
4570,NCR_M34350,Connaught Place,1,528.0,1.2
3681,NCR_M45446,Gurgaon CyberHub,1,545.3,0.95
4594,NCR_M5714,Rohini,1,61.38,0.93
3688,NCR_M56179,Faridabad,1,229.84,1.04
4620,NCR_M49408,Saket,1,477.92,1.16
1747,NCR_M70341,Rohini,1,440.8,1.16
1748,NCR_M50991,Gurgaon CyberHub,1,205.7,0.85
3732,NCR_M75673,Lajpat Nagar,1,211.7,0.73
4637,NCR_M65546,Saket,1,93.09,0.87
4639,NCR_M84792,Lajpat Nagar,1,133.9,1.03
3739,NCR_M58142,Gurgaon CyberHub,1,164.64,0.98
1757,NCR_M23794,Saket,1,500.48,1.28
4644,NCR_M56571,Lajpat Nagar,1,414.18,1.18
4676,NCR_M95085,Saket,1,239.59,0.97
4705,NCR_M37893,Dwarka,1,461.44,1.03
4721,NCR_M1016,Dwarka,1,469.48,1.21
4727,NCR_M61814,Gurgaon CyberHub,1,598.5,1.26
1783,NCR_M27713,Connaught Place,1,297.5,0.85
4739,NCR_M8416,Connaught Place,1,285.36,0.87
3780,NCR_M62293,Gurgaon CyberHub,1,633.66,1.18
4735,NCR_M23834,Saket,1,110.7,0.9
4691,NCR_M4159,Saket,1,178.2,0.81
4746,NCR_M62681,Rohini,1,248.9,0.95
1787,NCR_M20310,Dwarka,1,290.5,0.83
1795,NCR_M6971,Faridabad,1,470.69,1.21
3787,NCR_M72475,Faridabad,1,193.14,1.11
4774,NCR_M86705,Gurgaon CyberHub,1,510.4,1.16
1808,NCR_M46541,Lajpat Nagar,1,151.32,0.78
3800,NCR_M20385,Faridabad,1,466.69,1.13
4779,NCR_M18018,Dwarka,1,464.4,1.29
4781,NCR_M75881,Faridabad,1,313.2,0.87
4716,NCR_M8703,Rohini,1,51.12,0.72
4723,NCR_M385,Connaught Place,1,513.39,1.09
4726,NCR_M405,Noida Sector 18,1,307.33,0.73
4736,NCR_M40944,Connaught Place,1,511.75,1.15
1821,NCR_M47927,Saket,1,375.18,0.78
1831,NCR_M29190,Connaught Place,1,522.0,1.16
4800,NCR_M12764,Faridabad,1,327.06,0.79
4802,NCR_M18385,Saket,1,528.24,0.93
3829,NCR_M60101,Saket,1,337.64,0.92
4808,NCR_M98143,Noida Sector 18,1,343.83,0.73
4786,NCR_M9861,Rohini,1,556.78,0.97
4794,NCR_M80643,Gurgaon CyberHub,1,344.24,1.04
4831,NCR_M50613,Lajpat Nagar,1,307.04,1.01
1847,NCR_M23575,Lajpat Nagar,1,452.4,1.16
3851,NCR_M23525,Noida Sector 18,1,436.59,0.77
1857,NCR_M69173,Saket,1,141.25,1.13
3855,NCR_M10917,Rohini,1,411.48,1.08
4866,NCR_M4810,Lajpat Nagar,1,455.88,1.16
4878,NCR_M32202,Gurgaon CyberHub,1,264.6,1.05
1858,NCR_M53331,Faridabad,1,143.82,1.02
4853,NCR_M13457,Connaught Place,1,357.08,0.79
4879,NCR_M56398,Dwarka,1,369.36,0.81
4863,NCR_M38766,Connaught Place,1,314.6,1.1
1872,NCR_M34817,Gurgaon CyberHub,1,362.9,0.95
1860,NCR_M45107,Faridabad,1,148.5,0.9
4906,NCR_M53933,Dwarka,1,371.49,0.87
4923,NCR_M17101,Dwarka,1,80.91,0.87
1869,NCR_M57092,Saket,1,52.46,0.86
4883,NCR_M21950,Saket,1,81.4,1.1
1889,NCR_M70081,Lajpat Nagar,1,190.08,0.72
4892,NCR_M37745,Dwarka,1,175.84,1.12
3896,NCR_M45544,Gurgaon CyberHub,1,301.68,0.72
4945,NCR_M92194,Faridabad,1,358.8,1.3
3906,NCR_M36188,Connaught Place,1,463.32,0.99
3915,NCR_M7240,Gurgaon CyberHub,1,303.6,1.15
3918,NCR_M14490,Connaught Place,1,122.76,1.24
1894,NCR_M58018,Connaught Place,1,418.46,0.98
1909,NCR_M61878,Noida Sector 18,1,532.23,1.13
1915,NCR_M43126,Saket,1,160.5,1.07
4970,NCR_M49923,Dwarka,1,45.44,0.71
4973,NCR_M94075,Gurgaon CyberHub,1,406.73,0.89
1911,NCR_M32050,Dwarka,1,210.33,1.23
1922,NCR_M37132,Faridabad,1,393.08,1.24
1928,NCR_M42945,Connaught Place,1,195.3,0.93
3964,NCR_M73964,Dwarka,1,426.12,1.06
5050,NCR_M24286,Rohini,1,251.94,1.02
1932,NCR_M37627,Lajpat Nagar,1,315.18,1.03
3969,NCR_M42809,Dwarka,1,414.72,1.28
3983,NCR_M88465,Saket,1,325.48,0.79
1933,NCR_M53872,Noida Sector 18,1,441.72,1.08
5094,NCR_M19199,Rohini,1,185.11,1.07
4001,NCR_M19759,Dwarka,1,499.95,1.01
5121,NCR_M15255,Rohini,1,347.44,0.86
1950,NCR_M44239,Noida Sector 18,1,627.2,1.12
5124,NCR_M1253,Rohini,1,385.11,0.99
4007,NCR_M39765,Faridabad,1,525.37,1.07
1954,NCR_M77710,Noida Sector 18,1,142.1,0.98
5126,NCR_M37442,Lajpat Nagar,1,290.72,0.92
1955,NCR_M92235,Noida Sector 18,1,509.32,1.19
5086,NCR_M53683,Saket,1,422.28,1.08
4036,NCR_M59495,Faridabad,1,365.7,1.15
5090,NCR_M81318,Saket,1,366.12,1.13
1960,NCR_M65216,Connaught Place,1,321.44,1.12
4068,NCR_M78588,Dwarka,1,235.2,0.7
5147,NCR_M6950,Noida Sector 18,1,483.96,1.11
5092,NCR_M55394,Gurgaon CyberHub,1,168.48,0.78
1963,NCR_M73554,Noida Sector 18,1,527.36,1.28
5109,NCR_M6942,Dwarka,1,56.76,0.86
5105,NCR_M25935,Faridabad,1,213.38,0.94
4118,NCR_M23387,Connaught Place,1,540.87,1.21
4125,NCR_M61887,Rohini,1,345.0,1.0
5131,NCR_M75746,Rohini,1,67.0,1.0
1973,NCR_M83252,Lajpat Nagar,1,210.45,1.15
5185,NCR_M94457,Faridabad,1,257.73,1.21
5144,NCR_M53414,Faridabad,1,277.84,0.92
1988,NCR_M56801,Saket,1,320.17,1.01
1991,NCR_M97240,Lajpat Nagar,1,538.56,0.96
5154,NCR_M42319,Rohini,1,505.12,1.12
5216,NCR_M70174,Connaught Place,1,330.4,0.8
5165,NCR_M70391,Noida Sector 18,1,442.0,1.04
5169,NCR_M52330,Lajpat Nagar,1,130.05,0.85
1999,NCR_M43089,Faridabad,1,149.46,1.06
5199,NCR_M39812,Saket,1,365.8,1.18
4176,NCR_M55480,Faridabad,1,383.76,1.17
1997,NCR_M85393,Saket,1,579.53,1.19
5235,NCR_M87370,Noida Sector 18,1,482.78,1.01
2008,NCR_M19964,Dwarka,1,346.21,0.89
5247,NCR_M55124,Rohini,1,449.82,1.19
5241,NCR_M92706,Gurgaon CyberHub,1,412.96,1.16
4208,NCR_M73478,Dwarka,1,91.96,1.21
5248,NCR_M14389,Connaught Place,1,67.16,0.92
2020,NCR_M5570,Gurgaon CyberHub,1,466.25,1.25
2027,NCR_M69837,Saket,1,478.59,1.29
5282,NCR_M36587,Dwarka,1,499.14,0.94
4265,NCR_M12016,Dwarka,1,185.73,1.23
5298,NCR_M45003,Saket,1,445.28,0.88
5296,NCR_M6255,Noida Sector 18,1,368.52,1.11
4305,NCR_M17145,Saket,1,322.42,0.94
2062,NCR_M24215,Rohini,1,124.41,0.87
5317,NCR_M80720,Saket,1,280.8,0.9
2066,NCR_M71775,Gurgaon CyberHub,1,272.08,0.76
2067,NCR_M6091,Gurgaon CyberHub,1,527.25,0.95
5355,NCR_M11638,Rohini,1,339.3,0.9
5358,NCR_M22416,Noida Sector 18,1,66.66,1.01
2077,NCR_M24072,Rohini,1,207.01,1.27
5363,NCR_M58244,Lajpat Nagar,1,468.46,1.18
5366,NCR_M41241,Faridabad,1,337.56,1.16
2084,NCR_M83808,Saket,1,98.9,1.15
4362,NCR_M33435,Noida Sector 18,1,454.77,0.93
5367,NCR_M69725,Dwarka,1,283.86,0.83
2087,NCR_M75698,Dwarka,1,305.1,1.13
4373,NCR_M28733,Saket,1,123.54,0.71
5406,NCR_M11315,Faridabad,1,334.62,0.78
5378,NCR_M23955,Gurgaon CyberHub,1,342.7,1.15
4386,NCR_M57109,Faridabad,1,388.04,1.09
2098,NCR_M87045,Dwarka,1,68.87,0.71
5391,NCR_M87506,Connaught Place,1,562.96,1.24
5395,NCR_M36669,Saket,1,255.96,0.79
5413,NCR_M23062,Lajpat Nagar,1,550.83,1.29
5436,NCR_M79253,Gurgaon CyberHub,1,191.26,0.73
2109,NCR_M39750,Lajpat Nagar,1,318.32,0.92
5460,NCR_M16908,Rohini,1,364.8,0.95
2107,NCR_M18778,Lajpat Nagar,1,395.25,0.93
4448,NCR_M93230,Gurgaon CyberHub,1,380.38,0.91
5494,NCR_M51746,Noida Sector 18,1,559.36,1.28
2121,NCR_M91866,Gurgaon CyberHub,1,380.48,1.16
5479,NCR_M81819,Saket,1,378.35,1.15
2130,NCR_M23625,Connaught Place,1,469.64,1.18
4458,NCR_M23322,Noida Sector 18,1,360.8,0.82
5482,NCR_M10489,Gurgaon CyberHub,1,480.87,1.17
2131,NCR_M22575,Saket,1,315.84,1.12
2127,NCR_M5241,Faridabad,1,123.58,0.74
2136,NCR_M43222,Lajpat Nagar,1,395.64,0.84
5562,NCR_M10479,Gurgaon CyberHub,1,349.5,0.75
4467,NCR_M55646,Rohini,1,367.84,0.88
5498,NCR_M19263,Rohini,1,335.16,0.76
5515,NCR_M52797,Faridabad,1,300.0,0.75
2137,NCR_M4433,Connaught Place,1,188.65,0.77
5582,NCR_M95258,Rohini,1,487.05,0.85
4496,NCR_M64292,Faridabad,1,579.38,1.18
4504,NCR_M79105,Rohini,1,91.76,0.74
5587,NCR_M59400,Connaught Place,1,592.5,1.25
5585,NCR_M79715,Rohini,1,114.0,1.2
2141,NCR_M50429,Faridabad,1,562.96,1.24
5526,NCR_M87732,Saket,1,611.25,1.25
2140,NCR_M303,Saket,1,460.02,1.23
5591,NCR_M82559,Dwarka,1,356.31,1.11
2149,NCR_M056,Rohini,1,66.42,0.81
5536,NCR_M8718,Dwarka,1,239.2,0.8
4509,NCR_M28700,Rohini,1,113.85,0.99
2144,NCR_M73687,Dwarka,1,326.04,0.78
5555,NCR_M67662,Faridabad,1,337.12,1.12
2145,NCR_M44248,Rohini,1,557.28,1.29
5630,NCR_M16749,Faridabad,1,364.32,0.99
5556,NCR_M4622,Gurgaon CyberHub,1,179.58,0.73
5571,NCR_M15035,Saket,1,125.55,0.81
2160,NCR_M5127,Connaught Place,1,288.15,1.13
5560,NCR_M5123,Connaught Place,1,270.51,0.71
5659,NCR_M18031,Rohini,1,402.93,1.21
2164,NCR_M82839,Gurgaon CyberHub,1,470.88,1.09
5675,NCR_M84718,Lajpat Nagar,1,287.1,0.9
2162,NCR_M55659,Rohini,1,479.2,0.8
5588,NCR_M38639,Connaught Place,1,98.01,0.81
4543,NCR_M67068,Noida Sector 18,1,156.8,0.7
5677,NCR_M88870,Connaught Place,1,496.0,1.24
5688,NCR_M34675,Noida Sector 18,1,405.48,1.24
4561,NCR_M35855,Connaught Place,1,210.33,1.23
2168,NCR_M46272,Connaught Place,1,281.87,0.71
5597,NCR_M73689,Connaught Place,1,56.96,0.89
5600,NCR_M38519,Dwarka,1,235.34,0.82
4563,NCR_M10268,Dwarka,1,372.75,0.71
5626,NCR_M90826,Connaught Place,1,350.88,0.86
5725,NCR_M1063,Dwarka,1,426.31,0.89
2191,NCR_M50449,Dwarka,1,520.3,1.1
5642,NCR_M95463,Connaught Place,1,487.32,1.24
5663,NCR_M6230,Rohini,1,242.82,1.14
5766,NCR_M56794,Dwarka,1,190.96,0.77
4613,NCR_M47916,Faridabad,1,314.14,1.13
5674,NCR_M4633,Saket,1,126.72,0.99
2210,NCR_M3597,Noida Sector 18,1,433.18,1.21
5783,NCR_M6169,Faridabad,1,382.72,0.92
5705,NCR_M7562,Gurgaon CyberHub,1,429.78,1.14
2219,NCR_M73795,Dwarka,1,206.59,0.73
5689,NCR_M82153,Faridabad,1,237.8,0.82
5706,NCR_M26735,Faridabad,1,378.75,1.25
4672,NCR_M6372,Rohini,1,123.2,1.12
2224,NCR_M26070,Rohini,1,277.3,1.18
2213,NCR_M79906,Saket,1,367.0,1.0
5724,NCR_M12911,Faridabad,1,331.52,1.28
5737,NCR_M73480,Gurgaon CyberHub,1,129.6,0.81
4692,NCR_M77736,Gurgaon CyberHub,1,116.6,1.1
